,ID,Vote_time,therm_sens,mean.Temperature_60,grad.Temperature_60,mean.Humidity_60,grad.Humidity_60,mean.Solar_60,grad.Solar_60,mean.hr_60,grad.hr_60,mean.WristT_60,grad.WristT_60,mean.PantT_60,grad.PantT_60
2576,7,4/6/2017 20:49,0.7,8.966666667,-0.011086957,79.11111111,-0.214492754,0.333333333,-0.030434783,85.97470238,-0.640208665,32.79625,0.045886193,,
2577,7,4/6/2017 22:51,-0.7,8.422222222,0.015732984,84.88888889,-0.023298429,0.0,0.0,96.39738961,-0.366372503,30.30836066,-0.049867266,,
2578,7,4/6/2017 23:16,-0.3,8.275,-0.005142857,90.0,0.137142857,0.0,0.0,69.26733333,-0.822212952,29.9912,-0.055415385,,
2579,7,4/6/2017 23:29,0.2,8.2,,93.0,,0.0,,61.56538462,0.209289526,29.81,-0.050274725,,
2580,7,4/7/2017 10:09,0.3,12.26363636,0.00305304,92.63636364,0.021992238,61.90909091,0.857179819,,,29.44344262,-0.081198837,,
2583,7,4/7/2017 11:15,0.6,13.7,0.0,82.5,-0.2,147.5,-5.8,,,26.43666667,0.292571429,,
2584,7,4/7/2017 11:29,0.6,13.25,-0.1,85.5,0.6,155.5,9.0,,,26.84142857,-0.385765306,,
2585,7,4/7/2017 11:46,0.7,12.625,-0.006,89.25,0.1,224.0,-0.24,87.50511945,1.233907187,31.36,0.426985294,27.33333333,-0.442178571
2586,7,4/7/2017 13:53,0.4,12.14166667,0.008741259,92.66666667,-0.106293706,207.25,2.543356643,79.10219384,-0.02713604,31.84836066,0.028915918,24.66983607,-0.007480169
2587,7,4/7/2017 14:07,0.4,12.8,0.02,90.0,-2.46e-15,181.0,5.1,91.55357143,0.242324809,31.77357143,-0.07821978,24.49571429,0.100615385
2588,7,4/7/2017 14:46,0.5,13.35,0.005238095,84.25,-0.071428571,192.0,-1.947619048,78.2974359,-0.205568967,30.66410256,-0.032135628,24.89307692,-0.016388664
2589,7,4/7/2017 15:09,0.4,13.675,0.014,83.75,0.1,212.5,-0.12,97.76594203,-0.985534476,30.5173913,0.002183794,21.90913043,0.026205534
2590,7,4/7/2017 15:43,0.4,14.15714286,0.005,79.42857143,-0.171428571,232.5714286,-5.321428571,83.19080919,-0.133154975,31.47823529,0.00023835,25.01764706,0.1004767
2591,7,4/7/2017 16:01,0.4,14.2,0.016,77.0,-0.32,254.25,6.94,84.88518519,-0.028971218,31.29833333,-0.000299278,25.30166667,-0.142260062
2592,7,4/7/2017 16:23,0.6,14.575,0.014,73.75,-0.02,330.75,-7.34,84.10151515,-0.074958095,31.14363636,-0.02728402,26.64863636,0.162049689
2594,7,4/7/2017 17:28,0.3,14.5125,-0.001666667,73.625,0.011904762,329.375,-7.297619048,95.60512821,-1.370431478,31.72538462,0.008997976,19.97974359,0.010289474
2595,7,4/7/2017 17:59,0.1,14.05,-0.015428571,76.66666667,0.125714286,99.5,-5.72,70.22302158,2.155056079,29.79258065,-0.075318548,23.35870968,0.272072581
2596,7,4/7/2017 18:14,0.2,13.53333333,-0.04,81.0,0.2,28.66666667,-0.1,89.11968085,-0.365390823,28.49466667,-0.006321429,21.53533333,-0.569
2597,7,4/7/2017 18:56,-0.8,12.47777778,-0.02,90.33333333,0.223333333,39.55555556,0.293333333,74.99563492,-0.567292431,27.77904762,-0.040450531,27.44880952,0.241585771
2598,7,4/7/2017 19:42,0.2,12.6125,0.014047619,92.25,-0.09047619,4.375,-0.45952381,74.47318841,0.140011559,28.10456522,-0.038732655,27.10347826,-0.00147271
2599,7,4/7/2017 20:03,-0.5,12.5,-0.028,91.0,-0.2,0.0,0.0,67.81587302,-0.110417591,27.10571429,-0.026987013,28.01285714,0.083623377
2600,7,4/7/2017 20:46,-0.2,12.28,-0.000361446,90.0,0.06626506,0.0,0.0,69.8174971,-0.018947353,26.81069767,-0.005816974,29.0427907,0.02897765
2601,7,4/7/2017 21:16,0.2,12.2,1.5e-16,89.8,-0.083783784,0.0,0.0,,,26.26866667,-0.094856507,17.30833333,-0.175414905
2602,7,4/8/2017 0:40,0.4,7.341666667,0.007029019,93.08333333,-0.021096269,0.0,0.0,,,33.62704918,-0.058378636,28.04180328,0.008690111
2603,7,4/8/2017 8:22,0.7,8.581818182,-0.001694268,86.18181818,0.065987261,72.0,2.143949045,,,35.37885246,-0.004276044,15.35081967,-0.000872554
2604,7,4/8/2017 9:24,0.4,7.683333333,-0.015804196,89.16666667,0.085314685,36.08333333,0.246853147,65.62595205,-0.352766658,30.66,-0.064389741,15.2,-0.00373559
2605,7,4/8/2017 9:47,0.2,7.34,-0.014,90.0,-0.04,31.0,-0.34,59.67101449,-0.241613507,31.54956522,0.124328063,15.06913043,-0.003498024
2606,7,4/8/2017 10:25,0.4,6.9625,0.006428571,91.25,0.066666667,114.375,7.678571429,60.73640351,-0.024555121,33.83526316,0.025784003,14.97105263,-0.00147062
2607,7,4/8/2017 10:52,0.2,7.82,0.042,90.2,-0.1,227.8,-4.38,73.36296296,-0.888333079,31.64111111,-0.091404151,15.14037037,0.013278388
2608,7,4/8/2017 11:19,0.4,8.58,0.04,87.0,-0.12,176.8,9.12,63.10864198,0.320113079,29.9962963,-0.047338217,15.36444444,0.003772894
2609,7,4/8/2017 11:38,0.4,8.825,-0.002,83.5,-0.04,316.0,-10.44,64.74736842,-0.492320445,28.58315789,-0.136315789,15.34315789,-0.000947368
2610,7,4/8/2017 12:22,0.6,8.722222222,-0.006333333,81.66666667,-0.076666667,172.7777778,-4.91,61.07272727,-0.056933431,26.38840909,-0.031896406,15.27727273,-0.001687104
2611,7,4/8/2017 12:57,-0.5,8.685714286,0.059285714,81.0,-0.35,503.0,-1.6,83.86116412,1.012368171,27.49714286,0.089322129,15.21,2e-16
2613,7,4/8/2017 13:50,0.0,9.566666667,-0.009142857,73.33333333,0.102857143,955.0,2.182857143,82.63214286,0.359682768,28.19285714,0.018363437,15.15,0.0
2614,7,4/8/2017 14:16,-0.3,9.68,0.016,73.8,0.02,831.4,-13.28,62.74294872,0.141154189,28.35769231,-0.016157265,15.17307692,0.003282051
2615,7,4/8/2017 14:31,0.4,10.06666667,0.08,72.66666667,-4.28e-12,642.0,33.1,62.45222222,-0.079092937,28.86866667,0.041928571,15.21,1.72e-16
2616,7,4/8/2017 15:07,-0.3,9.685714286,-0.023571429,75.85714286,0.157142857,240.7142857,-7.278571428,64.69722222,-0.002063972,29.58388889,0.014656371,15.27611111,0.000612613
2617,7,4/8/2017 15:24,-0.6,9.633333333,0.06,78.66666667,-4.29e-12,266.6666667,9.0,64.13039216,0.400977046,30.00882353,-0.015269608,15.32235294,0.004411765
2618,7,4/8/2017 17:07,0.4,11.20833333,0.004685315,72.66666667,-0.018181818,614.3333333,-4.32027972,83.46153846,0.43210719,29.94229508,0.084237969,15.5752459,0.001221576
2619,7,4/8/2017 17:24,0.2,11.23333333,-2.15e-13,72.66666667,-0.1,493.6666667,-7.1,83.8245098,-0.851609136,31.76058824,-0.036470588,15.65,-1.44e-16
2620,7,4/8/2017 18:09,-0.4,11.08888889,0.006,73.22222222,-0.076666667,374.5555556,-3.466666667,70.37555556,0.086945746,29.16022222,-0.039620553,15.72844444,0.002206851
2623,7,4/8/2017 19:49,-0.6,9.45,-0.02,78.25,0.06,4.0,-0.76,,,23.5275,-0.038052174,11.78416667,0.017721739
2624,7,4/8/2017 21:16,0.4,8.790909091,-0.00518024,79.72727273,-0.043791722,0.0,0.0,82.19300194,0.259125581,28.30655738,0.046763617,17.50836066,0.023575886
2625,7,4/8/2017 21:53,0.4,8.228571429,-0.015,80.85714286,0.121428571,0.0,0.0,61.85495495,-0.116393393,30.86243243,0.135192034,16.00972973,-0.04383357
2626,7,4/8/2017 22:06,0.4,7.866666667,-0.01,83.0,0.0,0.0,0.0,62.17692308,-0.020840574,34.21692308,0.129615385,15.51153846,-0.005934066
2627,7,4/8/2017 22:32,0.4,7.825,0.006,84.0,0.0,0.0,0.0,62.69038462,0.02933803,34.42576923,-0.069767521,15.43230769,-0.004020513
2628,7,4/8/2017 23:05,-0.6,7.828571429,-0.013571429,84.71428571,0.064285714,0.0,0.0,65.83333333,0.337128301,31.82181818,-0.095237299,15.33090909,-0.002907754
2629,7,4/8/2017 23:23,0.4,7.6,-3.08e-16,86.0,-2.46e-15,0.0,0.0,58.91111111,0.070569333,31.45166667,0.005624355,15.30333333,-0.004767802
2630,7,4/9/2017 10:21,0.7,9.291666667,0.022867133,83.0,-0.086713287,542.3333333,2.787412587,83.875,2.612623718,29.64288136,-0.051358144,15.97559322,0.248318387
2632,7,4/9/2017 10:45,1.6,10.2,0.02,78.5,-0.1,369.5,-33.1,147.8714286,1.820488489,27.32642857,-0.17167033,20.00785714,0.333252747
2633,7,4/9/2017 10:59,0.7,10.4,,78.0,,173.0,,123.0654762,-0.627800331,28.51214286,0.270087912,21.61357143,-0.023186813
2634,7,4/9/2017 11:42,0.8,10.91111111,0.014666667,77.44444444,-0.046666667,295.1111111,0.776666667,123.5085271,0.41302663,29.65744186,0.006692842,21.3844186,-0.007656297
2636,7,4/9/2017 12:53,-0.4,11.5,0.024335664,74.41666667,-0.139160839,370.9166667,0.800699301,114.3647059,-2.024586251,22.62254237,-0.107452367,16.02186441,-0.064879018
2639,7,4/9/2017 14:13,-0.6,12.725,0.003709273,64.875,-0.038596491,865.125,-0.578947368,89.66702128,0.096670901,28.15319149,-0.04881938,24.65680851,0.117509251
2640,7,4/9/2017 14:48,-0.6,12.88571429,0.004285714,61.85714286,-0.242857143,835.2857143,-1.264285714,79.22857143,-1.022214343,27.74085714,-0.049663866,23.55885714,0.301308123
2641,7,4/9/2017 15:43,-0.3,13.37272727,0.011090909,63.63636364,-0.038181818,763.1818182,-2.025454545,65.30818182,-0.106673599,31.26,0.124905483,28.99363636,0.057342713
2642,7,4/9/2017 16:13,0.6,13.23333333,-0.021714286,61.66666667,0.102857143,680.3333333,-2.628571429,81.11666667,-1.158800605,32.154,-0.057112347,21.66266667,-0.024467186
2644,7,4/9/2017 18:13,-0.7,12.05,-0.02,58.0,2.01e-15,196.5,-8.2,88.11944444,-2.889798532,22.71461538,0.139285714,10.55615385,-0.26010989
2645,7,4/9/2017 18:40,-0.4,11.95,-0.012,62.0,0.468571429,170.8333333,-2.622857143,106.4390476,-1.618642451,26.26037037,0.074035409,22.12962963,0.131782662
2646,7,4/9/2017 19:20,-0.7,11.5,-0.022857143,59.75,-0.014285714,51.75,-2.928571429,82.48,0.005920886,28.46825,0.038246717,19.5605,0.061253283
2647,7,4/9/2017 22:58,-0.6,8.389473684,-0.012299947,76.84210526,0.144250132,0.0,0.0,97.11442094,0.621515318,31.16868852,-0.033310418,32.92213115,0.024790058
2648,7,4/9/2017 23:36,-0.6,8.135714286,0.001969543,80.21428571,0.020913706,0.0,0.0,133.1288566,-0.946922497,29.43578947,0.021039501,18.44763158,-0.174838604
2649,7,4/9/2017 23:58,-0.2,7.85,-0.009090909,83.33333333,-4.38e-12,0.0,0.0,92.0,4.98e-15,29.57318182,0.015036702,16.85818182,0.000304912
2650,7,4/10/2017 0:41,0.2,8.455555556,0.004666667,75.66666667,-0.1,0.0,0.0,,,31.09139535,0.065604047,16.84023256,0.001109937
2651,7,4/10/2017 2:03,0.8,9.016666667,-0.00013986,75.0,0.202797203,0.0,0.0,,,32.2157377,-0.005399788,16.6152459,-0.001857747
2652,7,4/10/2017 11:28,0.6,13.0,0.016080207,69.54545455,0.154851229,292.1818182,-4.305692109,,,34.35639344,-0.118561608,15.06901639,0.004784241
2653,7,4/10/2017 11:53,0.6,13.98,0.012,71.0,-0.06,437.8,11.06,59.81818182,-0.073616409,29.3792,-0.012123077,15.2492,0.004146154
2654,7,4/10/2017 12:58,0.4,14.80833333,0.009160839,69.0,0.011188811,494.1666667,3.12027972,92.14619883,1.266429396,28.73770492,-0.006253305,15.58360656,0.013388154
2655,7,4/10/2017 13:18,1.1,15.175,0.026,69.0,0.08,847.75,-1.22,132.3566667,1.736750789,28.927,0.149819549,18.634,0.208270677
2658,7,4/10/2017 14:23,0.4,15.66,0.012,69.0,-0.04,854.2,-1.68,98.09197531,-2.340230108,29.08259259,-0.036636142,21.12148148,0.097008547
2659,7,4/10/2017 14:35,-0.2,15.4,5.02e-16,69.5,0.2,837.0,3.6,77.11111111,-1.310712405,29.19916667,-0.038356643,23.28333333,0.026643357
2660,7,4/10/2017 14:43,-0.2,15.4,,73.0,,831.0,,72.63125,-0.242667069,29.2525,0.09047619,23.41,0.166190476
2661,7,4/10/2017 14:47,-0.4,15.6,,72.0,,819.0,,72.21666667,0.922620184,29.58,2.13e-15,23.6375,-0.075
2662,7,4/10/2017 15:09,0.2,15.75,-0.004,69.75,-0.18,791.5,-0.88,80.19469697,0.556273328,30.65363636,-0.056996047,22.51909091,-0.053608131
2663,7,4/10/2017 15:51,0.5,15.7375,-0.005987261,68.5,-0.056050955,710.375,-2.193205945,74.23928571,-0.041944249,29.46428571,-0.011185479,23.15952381,0.025195689
2664,7,4/10/2017 16:08,0.5,15.7,-9.23e-16,67.33333333,-0.3,666.0,-0.5,71.84705882,-0.762335355,29.72529412,-0.034558824,23.75588235,0.068210784
2665,7,4/10/2017 16:24,0.2,15.76666667,0.02,68.0,0.3,622.0,0.5,78.5375,-1.929537413,29.98875,0.057029412,24.51625,0.457941176
2666,7,4/10/2017 16:42,0.3,15.725,-0.054,70.25,0.22,565.0,-3.68,65.42407407,-0.28450756,30.26666667,-0.003426213,25.71388889,-0.007770898
2667,7,4/10/2017 17:08,0.2,15.4,-0.006,73.0,0.06,513.0,-3.08,64.98269231,0.061307205,31.28346154,0.021890598,30.51346154,-0.10217094
2668,7,4/10/2017 17:14,0.4,15.1,,74.0,,461.0,,64.26944444,0.051505027,31.26666667,0.070857143,26.9,-0.017142857
2669,7,4/10/2017 17:43,0.4,14.38333333,-0.038285714,76.0,0.148571429,312.3333333,-9.508571429,68.01149425,0.421356215,31.05862069,-0.029295567,27.69,0.11826601
2670,7,4/10/2017 18:38,0.2,13.31818182,-0.012363636,81.54545455,0.08,102.4545455,-1.72,67.83666223,0.132847845,30.81909091,-0.008632756,25.29872727,-0.154523088
2671,7,4/10/2017 19:01,-0.3,12.92,-2.01e-14,84.6,0.06,38.0,-1.04,,,28.86391304,-0.070049407,19.62304348,-0.075227273
2673,7,4/10/2017 19:45,0.6,12.3,-3.08e-16,86.66666667,0.1,0.666666667,-0.2,,,26.50923077,-0.130054945,14.69461538,0.053901099
2674,7,4/10/2017 19:55,0.0,12.2,5.02e-16,87.0,4.02e-15,0.0,0.0,,,26.682,0.097333333,19.651,0.507212121
2675,7,4/10/2017 20:07,-0.4,12.05,-0.02,88.0,4.02e-15,0.0,0.0,,,25.71166667,-0.280769231,19.0525,-0.859895105
2677,7,4/10/2017 21:33,0.2,11.96666667,0.004571429,88.33333333,-0.045714286,0.0,0.0,82.9,-1.278105103,29.7634375,0.17652676,22.9771875,0.300731305
2678,7,4/10/2017 22:02,0.3,11.9,0.0,87.75,-0.038461538,0.0,0.0,68.99827586,-0.229230945,33.52931034,0.130807882,31.10241379,0.30770936
2679,7,4/10/2017 22:23,0.4,12.06666667,0.007142857,86.33333333,-0.071428571,0.0,0.0,63.97777778,-0.135149277,34.39952381,-0.011714286,34.59142857,-0.021116883
2680,7,4/10/2017 23:04,0.6,12.1,-2.05e-16,86.0,0.0,0.0,0.0,66.20203252,0.39813259,32.89268293,-0.037468641,32.45414634,-0.153790941
2681,7,4/10/2017 23:49,0.6,11.85,-0.014,88.75,0.17,0.0,0.0,71.26259259,-0.466315217,28.91444444,0.013681159,16.12488889,-0.049202899
2682,7,4/11/2017 0:19,0.3,11.48,-0.007674419,92.0,0.0,0.0,0.0,77.07777778,-0.512875343,30.02033333,0.041844271,18.471,0.114066741
2683,7,4/11/2017 0:41,0.2,11.3,1.42e-16,91.75,0.02,0.0,0.0,67.91960784,1.51203721,31.92363636,0.047927724,18.09954545,-0.04730096
2684,7,4/11/2017 9:01,0.4,11.54166667,0.009020979,84.58333333,-0.1,74.08333333,1.669230769,57.50824823,0.285186871,33.45393443,-0.046965098,16.57918033,-0.000859863
2685,7,4/11/2017 9:16,0.8,12.3,5.02e-16,81.0,0.0,117.0,-5.6,63.46666667,,30.99533333,-0.112714286,16.566,0.004714286
2686,7,4/11/2017 9:30,-0.6,12.46666667,0.01,79.66666667,-0.1,148.6666667,-4.5,67.21960073,0.450463763,30.15,-0.00210989,16.59,0.0
2687,7,4/11/2017 9:41,0.2,12.4,0.0,80.5,0.2,130.5,2.6,59.48976109,0.754756846,30.50454545,-0.042545455,16.59,0.0
2688,7,4/11/2017 10:26,1.3,12.6875,0.010333333,81.0,0.0,168.125,1.376666667,123.83,2.542900998,28.46488889,-0.082329381,18.24644444,0.131716733
2689,7,4/11/2017 10:38,1.3,13.15,0.02,81.5,-0.2,281.5,-3.4,136.6013889,-1.614568122,29.7475,0.191083916,21.77916667,0.028286713
2690,7,4/11/2017 10:52,1.8,13.56666667,0.03,80.66666667,-0.1,248.0,-0.5,135.947619,2.498579829,30.09357143,-0.140021978,21.40285714,-0.072175824
2691,7,4/11/2017 11:43,0.8,14.12,0.007030303,78.9,-0.044848485,191.6,-1.532121212,130.7830065,-0.009467953,29.33117647,0.007361991,19.56254902,-0.090470588
2692,7,4/11/2017 12:16,0.6,14.27142857,0.005,75.71428571,-0.221428571,183.2857143,1.535714286,114.15,-5.603773585,20.48212121,-0.088442513,18.28969697,0.025584893
2693,7,4/11/2017 13:07,0.6,15.35,0.029939394,63.3,-0.255757576,354.0,0.203636364,105.3201621,0.171023412,31.51509804,0.048903167,21.88784314,0.06940543
2694,7,4/11/2017 13:23,0.6,15.9,-3.08e-16,56.66666667,-0.4,414.3333333,-0.6,89.05238095,0.183865664,34.88285714,0.02443956,26.04428571,0.125010989
2695,7,4/11/2017 13:37,0.3,15.8,-0.02,58.33333333,0.3,278.0,-6.2,80.55384615,-0.677699124,34.71214286,-0.010351648,26.65071429,-0.006571429
2696,7,4/11/2017 14:14,0.6,15.27142857,-0.014285714,63.71428571,0.014285714,201.7142857,-2.65,,,33.79837838,-0.066154576,24.69972973,-0.186965386
2697,7,4/11/2017 14:51,0.6,15.52857143,0.014315068,61.0,-0.028767123,207.0,1.193835616,,,32.31648649,0.024260313,26.20054054,-0.093210052
2698,7,4/11/2017 16:19,0.7,16.2,0.008671329,59.16666667,-0.040559441,307.1666667,1.521678322,,,32.09213115,0.035086727,26.56196721,-0.042470122
2699,7,4/11/2017 16:39,0.4,16.25,-0.02,60.0,0.08,150.25,-2.66,67.11111111,,27.4235,0.186052632,25.39,0.163952343
2701,7,4/11/2017 21:58,0.6,13.925,-0.000769231,77.25,-0.003496503,0.0,0.0,79.40877534,0.824625571,33.53737705,-0.087115812,22.53344262,-0.175836066
2702,7,4/12/2017 0:19,0.4,11.7,-5.36e-17,94.63636364,0.025454545,0.0,0.0,63.70920936,0.309639319,32.22491803,-0.02919302,17.86967213,0.002455843
2703,7,4/12/2017 8:53,0.6,10.85,0.000997151,98.0,-3.46e-16,34.5,0.388888889,56.88637919,0.046556243,33.6395082,-0.035736118,17.68163934,-0.001694342
2704,7,4/12/2017 9:34,0.4,10.84285714,-0.00369863,98.0,0.0,53.42857143,0.686986301,63.56277056,2.715577419,29.71,-0.078259582,17.74512195,0.002358885
2705,7,4/12/2017 10:04,0.2,10.76666667,-0.005714286,98.0,-9.95e-16,64.16666667,-0.04,80.14863326,0.38967233,30.166,0.135105673,24.21666667,0.179350389
2706,7,4/12/2017 10:38,0.6,10.65,-0.006857143,98.0,-9.95e-16,65.16666667,0.802857143,76.64215686,-0.465152683,29.29823529,-0.071981665,25.81764706,-0.032968678
2707,7,4/12/2017 10:52,0.2,10.65,0.02,98.0,4.02e-15,75.5,0.6,75.89761905,-0.083348029,27.57642857,-0.076813187,25.72642857,-0.185032967
2709,7,4/12/2017 12:10,0.7,10.81818182,0.012727273,96.81818182,-0.078181818,199.4545455,3.807272727,111.4423077,0.883807176,26.22192308,0.019553488,17.25192308,-0.009906941
2712,7,4/12/2017 15:33,0.8,15.15,0.016363636,66.5,0.004195804,740.25,6.248251748,77.60451761,-0.084084694,31.11819672,0.074121629,24.06868852,0.130548387
2713,7,4/12/2017 18:35,0.5,14.78461538,-0.026043956,66.53846154,0.110989011,143.0,-6.625274725,,,26.36459016,-0.039519831,20.1204918,0.06798202
2714,7,4/12/2017 18:46,0.4,13.85,-0.02,72.5,0.2,34.0,-2.4,,,28.85181818,0.129181818,22.17272727,-0.240909091
2715,7,4/12/2017 19:40,0.7,13.64545455,-0.002181818,75.09090909,0.005454545,6.818181818,-0.494545455,76.74092088,-0.290408262,31.46185185,0.084018296,23.9062963,0.073648942
2716,7,4/12/2017 19:54,0.8,13.7,0.0,75.0,0.0,0.0,0.0,72.89166667,-0.503985773,31.84071429,-0.066747253,24.04785714,-0.035010989
2717,7,4/12/2017 20:14,0.7,13.7,-2.13e-16,75.0,0.0,0.0,0.0,72.07666667,-0.598584166,30.704,-0.034481203,25.0095,0.020203008
2718,7,4/12/2017 21:09,1.0,13.7,-1.23e-16,75.0,-9.8e-16,0.0,0.0,79.52030303,0.828367068,29.83181818,-0.021715007,25.43818182,-0.057119769
2719,7,4/12/2017 23:32,0.4,11.79166667,0.005804196,91.41666667,0.007692308,0.0,0.0,80.10552624,0.079074679,29.84278689,-0.032001586,20.43819672,-0.083388683
2720,7,4/12/2017 23:43,0.4,11.75,-0.02,93.0,4.02e-15,0.0,0.0,79.68939394,1.763238458,29.28909091,-0.036272727,20.27818182,-0.042727273
2721,7,4/13/2017 13:09,0.3,11.79166667,0.00020979,78.41666667,0.024475524,409.6666667,-1.068531469,77.76482213,0.029857887,31.50180328,0.046522475,17.99393443,-0.009889476
2722,7,4/13/2017 13:24,0.6,12.0,0.01,79.0,-0.4,657.3333333,64.0,75.78888889,-0.462305756,33.76266667,0.009714286,17.79,0.0
