,ID,Vote_time,therm_sens,mean.Temperature_60,grad.Temperature_60,mean.Humidity_60,grad.Humidity_60,mean.Solar_60,grad.Solar_60,mean.hr_60,grad.hr_60,mean.WristT_60,grad.WristT_60,mean.PantT_60,grad.PantT_60
2062,9,5/21/2017 10:36,1.4,18.21666667,0.043216783,72.58333333,-0.148951049,709.5,2.394405594,,,32.58459016,-0.008379693,23.35983333,0.012896082
2063,9,5/21/2017 11:51,0.8,20.475,0.003006993,62.83333333,-0.041958042,863.25,1.644055944,,,33.22868852,0.036834479,24.18733333,0.007621006
2064,9,5/21/2017 12:10,0.8,21.025,0.042,60.5,-0.2,915.25,0.86,,,33.14210526,-0.073035088,24.45894737,0.006421053
2065,9,5/21/2017 12:49,0.6,22.3,0.048571429,56.83333333,-0.135714286,933.8333333,0.6,,,34.24641026,-0.005469636,24.60487179,0.003196356
2066,9,5/21/2017 13:19,1.3,23.16666667,0.004571429,53.16666667,-0.017142857,948.8333333,0.245714286,,,30.97966667,-0.136407119,24.69,0.000587319
2067,9,5/21/2017 14:24,1.2,22.9,0.002202937,52.63636364,0.003070761,937.5454545,-0.780774366,,,31.76885246,0.01379376,24.71616667,0.002973882
2068,9,5/21/2017 14:47,0.9,22.6,-0.02,53.4,0.14,896.4,-1.22,,,32.77956522,0.040128458,24.92695652,0.002667984
2069,9,5/21/2017 15:15,0.4,22.65,-0.010857143,53.5,0.074285714,859.0,-1.634285714,,,32.58571429,-0.082736727,24.94428571,3.28e-05
2070,9,5/21/2017 15:48,0.7,22.08333333,-0.000571429,56.16666667,0.051428571,805.8333333,-1.788571429,,,29.59363636,-0.067005348,24.53606061,-0.017720588
2071,9,5/21/2017 16:10,0.7,20.78,-0.062,58.2,0.06,748.4,-2.14,,,30.74818182,0.023173348,24.38909091,0.01042349
2072,9,5/21/2017 17:03,-0.2,20.16,0.010666667,58.1,-0.081212121,652.5,-2.699393939,,,30.83943396,-0.020470892,24.60735849,-0.001562651
2073,9,5/21/2017 17:30,-0.3,19.68333333,-0.055428571,57.5,0.074285714,528.1666667,-2.885714286,,,29.72851852,0.014413919,24.40703704,-0.011855922
2076,9,5/21/2017 20:32,0.5,12.525,-0.050857143,87.25,0.2,1.75,-0.36,,,22.76,-0.102452107,20.44785714,-0.187197592
2077,9,5/21/2017 21:51,0.6,11.15833333,-0.007622378,93.08333333,0.046853147,0.0,0.0,,,20.24196721,-0.006470122,18.81266667,0.004848569
2079,9,5/22/2017 1:05,-0.3,10.45,-0.006166667,96.0,3.74e-16,0.0,0.0,76.43559489,0.262230569,29.91147541,-0.021554733,22.338,0.004859683
2080,9,5/22/2017 9:43,0.6,12.71,0.046342183,93.3,-0.187905605,577.4,2.628023599,,,33.4042623,-0.021351666,21.86416667,0.009874132
2081,9,5/22/2017 11:42,0.3,16.9,0.009876543,76.4,-0.069135802,842.6,1.84382716,62.56194007,0.408812021,32.85737705,0.007604971,23.33616667,0.008979439
2082,9,5/22/2017 12:39,-0.3,17.61,0.027632368,73.8,-0.095104895,916.4,0.751648352,94.25804312,0.378873963,31.12035088,-0.031296992,23.57473684,-0.020801789
2083,9,5/22/2017 12:59,0.3,18.55,0.016,70.5,-5.76e-16,940.25,0.58,91.05083333,-0.7324578,30.803,0.162240602,24.415,0.233142857
2084,9,5/22/2017 13:39,-0.2,18.9125,0.009285714,69.0,-0.028571429,947.375,0.164285714,91.69747899,26.08132745,32.249,0.023660413,26.85975,0.021137899
2085,9,5/22/2017 14:44,0.4,19.075,-0.008321678,67.0,0.020979021,919.1666667,-0.913286713,78.25885057,-0.096525842,32.1647541,-0.008554204,27.33,0.008707419
2086,9,5/22/2017 15:38,0.7,18.98181818,-0.006909091,65.90909091,0.012727273,838.6363636,-1.681818182,79.72098765,0.084720113,31.49796296,0.00989251,28.03777778,0.021607776
2087,9,5/22/2017 17:04,0.6,18.33333333,-0.022097902,66.83333333,0.076923077,653.0833333,-2.771328671,80.68705674,0.201797092,31.21081967,-0.020099418,27.99566667,-0.01364768
2088,9,5/22/2017 17:52,0.5,17.4,-0.013090909,70.3,0.069090909,446.2,-6.363636364,78.18979933,0.12140445,30.77666667,0.004969605,27.6375,-0.004605949
2089,9,5/22/2017 18:08,-0.7,16.53333333,-0.06,73.0,0.0,122.3333333,-1.9,,,30.284375,0.032838235,27.008125,0.151808824
2090,9,5/22/2017 18:10,0.3,16.0,,75.0,,79.0,,,,31.085,0.13,27.815,0.13
2091,9,5/22/2017 19:25,0.4,13.87,-0.036196809,83.3,0.145212766,44.9,-0.503191489,80.27806452,-0.089297625,30.58590164,-0.013572713,27.34633333,0.033531537
2092,9,5/22/2017 20:23,-0.4,12.08888889,-0.025062035,90.0,0.104962779,14.0,-0.674441687,79.19913793,0.064265103,29.47689655,-0.018635455,26.1237931,-0.013453505
2093,9,5/22/2017 20:59,-0.2,11.33333333,-0.006428571,93.33333333,0.035714286,0.0,0.0,75.5912037,-0.184265979,29.02555556,0.023840412,26.10333333,0.017003861
2094,9,5/22/2017 21:09,-0.4,11.1,5.02e-16,94.0,4.02e-15,0.0,0.0,72.04,0.277314104,30.711,0.100909091,26.004,-0.083636364
2095,9,5/23/2017 0:16,0.7,10.73,0.011524548,96.0,-0.070628768,0.0,0.0,87.85714286,5.385878491,26.94459016,-0.281111052,17.55916667,0.035476243
2096,9,5/23/2017 0:28,0.8,12.1,5.02e-16,90.0,0.4,0.0,0.0,89.8,-0.365116445,19.7475,0.415839161,21.19416667,0.351643357
2097,9,5/23/2017 1:14,-0.3,11.26666667,-0.027333333,92.44444444,0.086666667,0.0,0.0,90.27608495,-0.392489247,30.83782609,0.024321924,23.29695652,0.024051804
2098,9,5/23/2017 1:34,0.0,10.8,2.13e-16,94.75,0.06,0.0,0.0,,,30.7685,-0.006593985,23.6755,-0.022473684
2099,9,5/23/2017 2:15,0.5,10.73333333,-0.003666667,95.88888889,0.01,0.0,0.0,76.0859375,1.814507399,30.01219512,-0.002912892,24.17609756,-0.175947735
2100,9,5/23/2017 12:08,1.2,14.80909091,0.035203366,85.27272727,-0.158064516,882.8181818,1.397194951,60.72093023,-0.292717888,31.85163934,0.023895822,21.04716667,0.008015282
2101,9,5/23/2017 12:44,0.4,16.61428571,0.052142857,78.0,-0.235714286,927.5714286,0.6,85.95509259,0.037070445,30.7975,-0.062606178,23.53277778,0.118002574
2102,9,5/23/2017 13:28,-0.4,17.86666667,0.026,73.0,-0.103333333,942.3333333,0.086666667,85.58330171,-0.428739394,29.4175,0.078096547,24.50977273,0.099923185
2103,9,5/23/2017 14:20,-0.7,16.86666667,-0.071032258,73.55555556,0.172580645,923.1111111,-0.911935484,76.16865143,-0.058025462,30.81788462,-0.008367199,26.4425,-0.013884146
2104,9,5/23/2017 14:52,-0.8,15.06666667,-0.029714286,78.66666667,0.08,878.0,-1.634285714,75.60067114,-0.020151347,30.119375,-0.000326246,26.3040625,0.034473974
2105,9,5/23/2017 15:32,-0.1,14.9,0.018571429,80.0,-0.047619048,823.0,-1.676190476,76.41208333,-0.167730107,30.09225,-0.002378049,26.4145,0.011530957
2106,9,5/23/2017 15:57,-0.7,15.28,0.016,78.0,-0.04,760.2,-2.02,68.81066667,-0.43522494,29.846,-0.019569231,26.9356,0.004638462
2107,9,5/23/2017 16:51,-0.1,15.28,0.002909091,78.1,-0.020606061,657.4,-2.661818182,65.0,8.9e-15,29.265,-0.01469068,26.76333333,0.004721174
2109,9,5/23/2017 18:04,0.4,13.9,-5.02e-16,83.0,4.02e-15,183.0,-5.6,65.0,-2.37e-14,25.25833333,0.040912022,23.55714286,0.592268711
2111,9,5/23/2017 19:50,0.7,12.03846154,-0.02021978,89.69230769,0.079120879,45.92307692,-1.16043956,75.20293399,2.660907409,28.89081967,0.015346906,25.72622951,0.010699101
2112,9,5/23/2017 21:53,-0.2,10.65,-0.002355072,94.6,0.031884058,0.0,0.0,71.28502837,0.316076637,28.71803279,-0.015629825,23.77016393,-0.027565838
2113,9,5/24/2017 0:46,-0.3,10.61,0.000952381,96.0,4.47e-16,0.0,0.0,102.1792873,-0.520479573,31.98557377,-0.025812269,23.16622951,-0.003776838
2114,9,5/24/2017 11:26,0.2,12.23333333,0.022797203,89.41666667,-0.101398601,415.4166667,0.737762238,,,31.33540984,-0.004859863,22.25737705,0.01205817
2116,9,5/24/2017 13:31,-0.5,12.80909091,0.029081501,84.45454545,-0.089909444,498.2727273,7.648900388,,,27.05344262,-0.015271814,24.38885246,0.014988895
2117,9,5/24/2017 14:48,-0.2,13.425,0.008881119,81.25,-0.018881119,803.0833333,1.774125874,,,29.43180328,-0.028490746,26.18032787,-0.004159175
2118,9,5/24/2017 15:55,-0.3,13.51538462,-0.006593407,83.0,0.045054945,640.0,-1.057142857,,,27.77147541,-0.020544157,26.41327869,0.000753041
2119,9,5/24/2017 17:20,-0.3,12.97692308,0.00978022,85.46153846,-0.038461538,363.8461538,0.650549451,,,27.1,0.010638287,25.7042623,-0.036986251
2120,9,5/24/2017 18:05,-0.5,13.01111111,-0.019333333,85.44444444,0.09,234.3333333,-3.78,,,26.99666667,0.005776021,25.42622222,0.041214756
2121,9,5/24/2017 19:14,-1.0,12.4,-0.006153846,87.66666667,0.012587413,100.4166667,-0.053846154,,,27.31934426,0.012572184,25.45163934,-0.024030143
2122,9,5/24/2017 19:45,-0.4,12.01428571,-0.017857143,88.42857143,0.05,41.42857143,-1.407142857,,,27.48935484,0.008310484,24.28806452,-0.048241935
2123,9,5/24/2017 21:13,-0.7,11.59166667,-0.006643357,88.5,0.032167832,0.0,0.0,,,30.60786885,-0.012619778,24.08557377,-0.02205817
2124,9,5/24/2017 22:02,-0.7,11.4,-1.23e-16,89.4,0.014545455,0.0,0.0,,,28.88387755,-0.044053061,24.17816327,0.000791837
2125,9,5/25/2017 1:34,0.2,11.275,-0.001608392,90.83333333,0.040559441,0.0,0.0,,,26.04770492,-0.191154416,22.51983607,-0.01215706
2126,9,5/25/2017 1:44,0.6,11.2,5.02e-16,92.0,4.02e-15,0.0,0.0,,,29.311,0.245757576,21.426,-0.054787879
2127,9,5/25/2017 2:12,-0.5,11.3,-2.49e-16,91.5,-0.051428571,0.0,0.0,,,29.89642857,-0.005659551,20.9275,-0.011398467
2128,9,5/25/2017 9:02,-0.6,11.85555556,0.006666667,85.55555556,3.8e-16,93.0,1.693333333,,,32.10196721,-0.068963511,20.85557377,0.061912745
2129,9,5/26/2017 13:24,-0.1,12.8,,81.0,,153.0,,81.02642559,-0.317643218,27.82083333,0.017347826,23.41666667,-0.010895652
2130,9,5/26/2017 14:02,-0.4,12.87142857,0.00326087,80.71428571,-0.02826087,179.8571429,0.475362319,72.19408082,0.268855456,28.23631579,0.011432323,23.46289474,-0.00768246
2131,9,5/26/2017 15:45,-0.5,13.26923077,0.006373626,77.76923077,-0.053846154,158.6153846,-0.064835165,78.60048763,-0.449241307,26.05770492,-0.04784294,20.38114754,-0.103346378
2132,9,5/26/2017 16:40,-0.2,13.45555556,-0.004937965,76.77777778,0.025558313,169.8888889,-0.872704715,63.34334764,-0.117122929,31.46018182,0.066647186,18.48418182,0.011814574
2133,9,5/26/2017 17:01,-0.2,13.25,7.08e-17,77.75,-0.02,143.0,-1.44,62.58730159,-0.079562012,30.38904762,-0.075961039,18.9752381,0.015207792
2135,9,5/26/2017 18:17,-0.5,12.86666667,-0.007142857,79.66666667,0.142857143,140.6666667,-0.628571429,74.28333333,-0.533623631,27.83263158,0.075087719,20.35789474,0.040333333
2136,9,5/26/2017 19:26,0.4,12.5,-0.011328671,83.41666667,0.093006993,82.83333333,-1.299300699,67.3874092,0.012908425,31.27868852,0.04316129,21.98311475,0.018129032
2137,9,5/26/2017 20:12,-0.1,11.93333333,-0.011904762,86.83333333,0.019047619,24.33333333,-0.89047619,62.84415584,0.129284802,32.69586957,0.014283688,23.01456522,0.022696886
2138,9,5/26/2017 21:09,-1.1,11.28888889,-0.005945946,88.66666667,0.025945946,0.333333333,-0.033243243,75.06997455,0.071649649,29.47315789,-0.114703785,23.8854386,0.01604615
2139,9,5/26/2017 22:11,-1.3,11.04545455,-0.004909091,90.27272727,-0.005454545,0.0,0.0,66.81782838,0.116375965,26.90278689,-0.015648334,23.40098361,0.001170809
2140,9,5/31/2017 4:43,-1.1,11.46666667,-0.005174825,90.33333333,0.039160839,0.0,0.0,79.56695992,-0.328619731,28.89229508,0.022120571,,
2141,9,5/31/2017 4:48,-0.7,11.3,,92.0,,0.0,,67.71333333,-0.043093812,30.186,0.07,,
2142,9,5/31/2017 14:30,0.7,16.24166667,-0.018839245,75.16666667,0.162321511,905.5833333,-0.77779825,93.0223811,-0.269429837,30.46196721,0.049196721,,
2143,9,5/31/2017 15:16,-0.5,16.82857143,0.011376812,78.57142857,-0.000724638,847.1428571,-1.502898551,73.42628903,-0.237321419,31.51804348,-0.020320074,,
2144,9,5/31/2017 16:03,-0.6,17.04444444,0.010333333,80.11111111,0.01,749.0,-3.41,74.26808511,0.025485814,30.70255319,-0.030964385,,
2145,9,5/31/2017 17:04,-0.3,16.4,0.003890977,83.33333333,0.002819549,679.0,-4.719924812,71.3915579,0.06444243,29.32213115,-0.016940772,,
2146,9,5/31/2017 17:20,0.7,16.375,-0.042,83.25,0.06,520.5,-0.64,70.75866667,0.033324537,28.540625,-0.061455882,,
2147,9,5/31/2017 20:24,-0.3,12.88,-0.011512195,95.4,0.037073171,9.2,-0.548292683,70.81532567,0.328619371,27.24262295,-0.03461449,,
2148,9,5/31/2017 21:09,-0.6,12.61428571,0.001803279,96.42857143,0.036885246,0.0,0.0,73.78592593,-0.103878862,27.19711111,0.004408432,,
2149,9,6/1/2017 2:11,-0.3,11.90909091,-0.000636943,97.90909091,-0.000636943,0.0,0.0,,,23.58213115,-0.220369117,,
2150,9,6/1/2017 2:36,-0.4,12.0,0.008,97.8,-0.04,0.0,0.0,,,29.774,0.368669231,,
2151,9,6/1/2017 4:41,-0.2,11.94545455,-0.007882188,97.0,-8.46e-16,0.0,0.0,66.17504188,0.527955835,32.33098361,-0.082405077,,
2152,9,6/1/2017 16:41,-0.3,18.79090909,0.004909091,74.18181818,-0.010909091,713.6363636,-2.381818182,71.50208275,-0.023388747,28.93934426,-0.015485457,,
2153,9,6/1/2017 16:48,-0.4,18.2,,76.0,,624.0,,67.99285714,-0.601232757,28.48571429,-0.012857143,,
2154,9,6/1/2017 18:08,-0.3,17.4,0.006629464,77.66666667,-0.049553571,350.3333333,-9.081026786,68.15172414,0.048829338,27.73885246,0.000612903,,
2155,9,6/1/2017 18:53,-0.7,17.17142857,-0.00245509,77.71428571,0.013173653,73.57142857,-2.281437126,68.47111111,0.135071989,27.88244444,0.002632411,,
2156,9,6/1/2017 19:31,-0.6,16.6,-0.036666667,78.375,0.026190476,38.375,-0.321428571,72.04009009,0.167832311,28.27162162,0.027181128,,
2157,9,6/1/2017 20:08,-0.3,15.825,-0.008474576,79.75,-0.010169492,23.75,-0.471186441,69.50675676,-0.544899755,26.77378378,0.028641536,,
2158,9,6/1/2017 21:41,-0.2,14.82,-0.013628319,83.3,0.037463127,0.0,0.0,72.22339069,0.00022798,27.72918033,0.012520888,,
2159,9,6/1/2017 23:17,-0.2,13.18,-0.008051948,87.6,0.003463203,0.0,0.0,84.32352124,0.133531728,28.94786885,0.017401904,,
2160,9,6/2/2017 1:13,-0.6,12.77777778,-0.021768061,88.22222222,0.108174905,0.0,0.0,123.6045543,-0.316775216,30.10557377,-0.03117504,,
2161,9,6/2/2017 2:03,-0.2,12.04444444,-0.007486486,91.88888889,0.010810811,0.0,0.0,96.06898817,-0.230825303,27.8558,-0.066689556,,
2162,9,6/2/2017 2:24,-0.2,12.325,0.022,89.25,-0.22,0.0,0.0,,,20.72619048,-0.021103896,,
2163,9,6/2/2017 2:37,-0.4,12.23333333,-0.03,88.66666667,0.1,0.0,0.0,83.77966102,9.539732451,30.18615385,0.208516484,,
2164,9,6/2/2017 3:17,-0.5,11.8,-0.013529412,90.16666667,0.052941176,0.0,0.0,80.78916667,-0.061985844,30.44725,0.014689493,,
2165,9,6/2/2017 3:47,-0.6,11.66,0.001891892,90.6,-0.048648649,0.0,0.0,82.03666667,0.500579414,30.82366667,0.009804227,,
2166,9,6/2/2017 4:49,-0.2,12.67,0.002977023,85.4,-0.06033966,0.0,0.0,83.46828047,-0.114994467,30.13147541,0.01384294,,
2167,9,6/2/2017 12:52,-0.3,19.6,0.032727273,67.33333333,-0.099300699,918.3333333,0.567832168,56.81837477,0.163512535,34.51278689,-0.021084082,,
2169,9,6/2/2017 17:04,0.2,22.3,0.018909091,50.09090909,0.012727273,677.1818182,-2.658181818,66.75638117,0.041213138,,,,
2170,9,6/2/2017 17:43,-0.2,23.2875,0.000714286,48.25,0.042857143,514.75,-4.5,73.0457265,0.188672382,26.805,0.936,,
2171,9,6/2/2017 18:51,-0.5,21.93333333,-0.034545455,55.0,0.06993007,74.25,-1.055244755,78.61732852,-0.527507613,29.98852459,0.05606293,,
2172,9,6/2/2017 19:48,1.0,20.26666667,-0.025326316,58.44444444,0.079368421,41.22222222,-0.112842105,67.33684211,-0.05304346,30.11877193,-0.014679803,,
2173,9,6/2/2017 22:18,0.9,14.67777778,-0.020467211,79.22222222,0.10161081,0.0,0.0,,,29.63639344,0.016929667,,
2174,9,6/2/2017 23:06,0.9,13.525,-0.023038397,84.5,0.084140234,0.0,0.0,,,31.196875,-0.015595419,,
2175,9,6/3/2017 2:07,1.4,13.92,0.001322314,79.3,0.018916437,0.0,0.0,80.81015965,-0.005953832,32.92622951,0.002248546,,
2176,9,6/3/2017 4:31,1.4,11.95454545,-0.012723632,90.27272727,0.075166889,0.0,0.0,77.42038805,0.040970865,31.75196721,-0.060774194,,
2177,9,6/3/2017 4:59,-0.4,11.6,0.0,93.0,0.0,0.0,0.0,70.32964755,-0.234500248,31.18642857,-0.005670498,,
2178,9,6/3/2017 6:56,-0.8,11.025,-0.005104895,95.25,0.018881119,11.0,0.369230769,73.52521131,-0.057273827,28.07180328,-0.197566367,,
2179,9,6/3/2017 14:55,1.2,17.38461538,0.009230769,73.23076923,-0.054945055,904.4615385,-1.063736264,68.8037037,-4.71163299,33.65786885,-0.056621893,,
2181,9,6/3/2017 22:35,-0.7,12.3,-0.005604396,84.25,0.018681319,0.0,0.0,102.6395316,0.035173178,25.56393443,0.012015865,,
2182,9,6/3/2017 23:41,-0.3,11.66363636,-0.006345865,86.0,4.61e-16,0.0,0.0,105.7502803,-0.832642861,29.72131148,0.005147541,,
2183,9,6/4/2017 0:29,-0.3,11.24285714,-0.007630058,87.57142857,0.031791908,0.0,0.0,79.46284722,-0.044239507,29.27166667,-0.007001737,,
2184,9,6/4/2017 0:34,-0.9,11.1,,88.0,,0.0,,75.99666667,-1.60285781,28.61,-2.33e-12,,
2185,9,6/4/2017 1:12,-0.2,11.24285714,0.00369863,88.42857143,0.013013699,0.0,0.0,72.31956044,-0.346320901,29.59552632,0.128575336,,
2186,9,6/4/2017 1:56,-0.8,11.08571429,-0.006986301,90.0,0.052739726,0.0,0.0,66.69047619,-0.163940828,31.31477273,-0.001286117,,
2187,9,6/4/2017 3:24,-0.2,10.71111111,-0.005153822,92.11111111,0.013637805,0.0,0.0,66.60172318,-0.258330158,30.55983871,0.063371264,,
2188,9,6/4/2017 15:14,1.2,18.78888889,0.016465969,56.55555556,-0.052879581,893.3333333,-1.379842932,64.02104327,0.268601739,32.76,-0.068878337,,
2189,9,6/4/2017 15:23,0.9,19.1,1e-15,56.5,0.2,842.5,-1.4,79.27777778,-1.178810627,30.82888889,-0.107666667,,
2190,9,6/4/2017 17:08,-1.0,18.525,0.005664336,57.66666667,0.044755245,662.4166667,-2.771328671,71.39890534,-0.327078449,28.99229508,-0.02309413,,
2191,9,6/4/2017 17:15,-0.8,18.4,0.0,59.5,0.2,563.0,-3.2,60.83611111,0.464208829,28.32666667,-0.002285714,,
2192,9,6/4/2017 17:33,-0.4,18.5,0.01,59.66666667,4.83e-12,525.3333333,-3.0,71.39944393,-1.292604727,27.73222222,-0.001795666,,
2193,9,6/4/2017 17:58,-0.4,18.5,-0.008,59.0,0.0,419.75,-6.26,86.57037037,2.527831896,26.6864,-0.149853846,,
2194,9,6/4/2017 18:14,-0.9,18.26666667,0.01,60.0,-1.23e-15,199.6666667,-5.9,65.06354167,0.03932418,26.05666667,0.43875,27.487,-0.284787879
2195,9,6/4/2017 18:19,1.2,18.4,,60.0,,84.0,,66.87,1.702005578,29.524,0.063,25.706,-0.132
2196,9,6/4/2017 20:21,-0.5,15.54444444,-0.037939394,66.33333333,0.149090909,24.11111111,-0.617575758,70.4716803,-0.371644917,26.66,0.023069804,21.80883333,-0.003365101
2197,9,6/4/2017 21:08,-1.3,13.45555556,-0.032666667,76.77777778,0.16,0.0,0.0,73.87508999,-0.383583684,27.13851064,0.015772433,20.06255319,-0.073783534
2198,9,6/4/2017 21:38,-1.0,12.4,-0.027492292,81.8,0.029290853,0.0,0.0,60.27808676,-0.29958771,27.07233333,-0.011619577,20.82333333,0.056120133
2199,9,6/4/2017 23:00,0.3,10.88,-0.009806051,87.2,0.042203258,0.0,0.0,58.39437796,-0.13910727,29.95114754,0.141040719,21.802,-0.001993887
2200,9,6/4/2017 23:48,0.7,10.53333333,-0.009333333,87.44444444,-0.02,0.0,0.0,78.36722751,0.314138423,31.78395833,-0.042518997,21.8525,0.004777464
2201,9,6/5/2017 1:57,-0.3,11.78333333,-0.025314685,76.25,0.087412587,0.0,0.0,97.5206887,-0.897535727,27.03491803,-0.020319408,21.2885,-0.00358683
2202,9,6/5/2017 2:20,-0.4,11.04,-0.022,80.0,0.2,0.0,0.0,84.35087719,10.84167327,23.08695652,-0.328873518,21.30043478,-0.000889328
2203,9,6/5/2017 4:25,-0.8,10.97692308,-0.012527473,88.0,0.092307692,0.0,0.0,83.96607915,0.090820285,22.04983607,0.041682179,21.68116667,0.001408447
2204,9,6/5/2017 14:20,0.7,18.36923077,-0.021868132,64.30769231,0.034065934,927.3076923,-0.985714286,84.8773842,-0.193190002,30.01131148,-0.01837652,24.78483333,0.055212281
2205,9,6/5/2017 16:37,0.7,19.625,0.013496503,58.91666667,-0.016083916,738.6666667,-2.565034965,65.66898084,-0.014415562,29.50213115,-0.018018509,27.3915,-0.003688525
2206,9,6/5/2017 17:10,0.6,21.22857143,0.036428571,51.0,-0.278571429,611.7142857,-2.85,69.53354298,-0.37392719,29.085,0.009666422,26.63625,0.014978006
2207,9,6/5/2017 17:37,-1.0,22.28,0.048,43.6,-0.22,525.2,-3.16,63.58024691,-0.105145428,29.15555556,-0.018131868,27.46555556,-0.023876679
