,ID,Vote_time,therm_sens,mean.Temperature_60,grad.Temperature_60,mean.Humidity_60,grad.Humidity_60,mean.Solar_60,grad.Solar_60,mean.hr_60,grad.hr_60,mean.WristT_60,grad.WristT_60,mean.PantT_60,grad.PantT_60
3711,12,12/4/2016 20:54,-1.0,11.38333333,0.001714286,89.16666667,-0.005714286,0.0,0.0,86.28697917,-0.001301626,31.78203125,-0.025581562,17.436,-4.57e-16
3712,12,12/4/2016 21:05,-1.6,11.33333333,-0.01,89.33333333,0.1,0.0,0.0,87.81212121,-0.729881465,32.00272727,0.0675,17.436,1.07e-15
3713,12,12/4/2016 21:57,-0.9,11.5,0.010481696,88.375,-0.075144509,0.0,0.0,84.87987013,0.064244524,31.60219231,-0.013005037,17.37675,-0.001749893
3715,12,12/5/2016 9:00,-0.1,9.333333333,0.010981115,92.25,-0.033993551,64.41666667,0.773192077,105.9566426,-0.355266808,32.23913333,0.055347096,18.21278333,0.079663823
3716,12,12/5/2016 9:46,-0.5,9.7875,0.002420382,90.125,-0.037791932,91.625,1.716772824,95.46061269,-0.002328847,32.69932609,-0.007547024,19.65263043,-0.03997601
3717,12,12/5/2016 10:52,-1.1,9.418181818,-0.001248408,90.09090909,-0.025859873,139.4545455,0.893630573,97.16277129,-0.08604334,32.27765,0.039508725,16.71658333,0.04751895
3718,12,12/5/2016 11:51,-0.5,10.0,0.012191083,87.27272727,-0.036942675,127.7272727,-0.082165605,96.43171806,0.272852271,29.88167797,-0.072577674,17.33925424,-0.041528521
3719,12,12/5/2016 12:50,-0.7,10.56666667,0.012692308,85.44444444,-0.014214047,152.5555556,1.809698997,103.2514468,0.046060327,29.45952542,0.043456692,17.56318644,0.029518703
3720,12,12/5/2016 13:50,0.5,11.0,-0.009344262,85.0,0.044262295,155.3333333,-0.262295082,117.6520969,0.162026244,30.4151,0.059073409,19.2032,0.045218116
3721,12,12/5/2016 14:50,-0.3,11.12,0.007926421,84.8,-0.030769231,132.2,-0.858862876,105.5322222,-0.163889905,33.81435,0.001837594,17.46925,-0.015126674
3722,12,12/5/2016 15:52,0.2,10.97272727,-0.013955119,84.45454545,0.055680224,68.45454545,-1.232538569,99.04363535,-0.107441205,32.63235,-0.004520172,17.0476,2.41e-05
3723,12,12/5/2016 17:08,-0.4,10.20909091,-0.006300752,87.63636364,0.035338346,9.636363636,-0.465864662,92.55456818,-0.017131493,32.8652,0.006415171,17.0747,0.001102806
3724,12,12/5/2016 17:50,-0.8,9.9125,-0.001754386,88.875,-0.014536341,0.0,0.0,86.81009138,-0.083664096,32.96895238,-0.042258326,17.123,-5.35e-16
3725,12,12/5/2016 19:00,-0.1,9.715384615,-0.003846154,87.23076923,-0.018681319,0.0,0.0,84.11691197,0.044338862,31.08585,-0.004189858,17.0768,-0.001214837
3726,12,12/5/2016 19:44,-0.8,9.6,7.83e-17,87.14285714,0.044202899,0.0,0.0,81.2019931,-0.128038559,31.51634091,-0.020563002,17.01209091,-0.001354475
3727,12,12/5/2016 19:50,-0.4,9.6,5.02e-16,88.5,0.2,0.0,0.0,79.58333333,0.3924413,30.78216667,-0.0482,16.998,-2.49e-15
3728,12,12/5/2016 22:12,0.3,9.48,-0.006831956,87.6,-0.022773186,0.0,0.0,81.64121077,-0.086830591,31.49248333,-0.004925674,16.88988333,-0.001552959
3729,12,12/6/2016 7:50,-1.5,5.553846154,0.00010989,70.0,0.046153846,4.076923077,0.231868132,,,33.44421667,-0.029512503,13.7459,-0.004796832
3730,12,12/6/2016 9:10,-1.3,6.876923077,0.013186813,68.92307692,-0.003296703,50.38461538,0.510989011,103.0921966,0.278052814,30.90996667,-0.043181384,18.39788333,0.022005196
3731,12,12/6/2016 10:00,-0.4,7.52,0.012848485,70.8,0.036363636,93.6,1.408484848,104.1963333,-0.075271808,29.7079,-0.005966146,18.17844,0.009080528
3732,12,12/6/2016 12:10,0.0,9.953846154,0.023296703,66.46153846,-0.082417582,104.0,1.062637363,89.0922814,-0.144760838,32.285,-0.020958433,18.92881667,-0.043365185
3733,12,12/6/2016 12:50,-0.3,10.775,0.011428571,64.125,-0.026190476,227.125,7.330952381,,,30.985425,-0.027291463,18.769375,-0.024555441
3734,12,12/6/2016 14:50,0.4,11.48461538,0.033406593,63.0,-0.134065934,230.7692308,2.003296703,102.6522956,-0.125291877,33.61991667,-0.016747624,19.76866667,0.020457294
3735,12,12/6/2016 16:17,0.3,11.41111111,-0.012463768,60.33333333,0.076086957,91.55555556,-0.471014493,100.0075377,-0.098521345,32.04363333,-0.013801278,20.67911667,0.022165018
3736,12,12/6/2016 16:52,0.6,10.68571429,-0.044285714,65.42857143,0.207142857,21.14285714,-1.7,97.63047619,0.020633863,32.40311429,0.026680392,21.5342,-0.031239216
3737,12,12/6/2016 17:50,-0.4,9.233333333,-0.02013986,73.08333333,0.106993007,0.0,0.0,94.57435159,-0.044258633,33.70739655,0.030430496,20.82225862,-0.022726537
3738,12,12/6/2016 18:52,-0.4,8.291666667,-0.004405594,77.0,0.004195804,0.0,0.0,90.68536518,-0.011091234,33.31011667,-0.003813031,23.03278333,0.051905113
3739,12,12/6/2016 19:50,0.0,7.827272727,-0.008318471,78.63636364,0.024968153,0.0,0.0,89.11821204,-0.044639454,33.45256897,0.00695392,19.58696552,-0.005275831
3740,12,12/6/2016 21:58,-0.1,7.363636364,0.000219922,78.63636364,-0.010608021,0.0,0.0,,,32.17993333,0.023441623,18.36561667,-0.017050542
3741,12,12/7/2016 8:46,-1.3,6.483333333,0.013706294,65.66666667,-0.117482517,20.66666667,0.223776224,76.99527909,0.323729203,32.1467,-0.037564768,14.87691667,0.075571798
3742,12,12/7/2016 10:05,-0.7,7.016666667,0.019399625,59.58333333,-0.232833021,99.0,1.219136961,87.59080963,0.774750744,31.35108333,-0.026874271,16.66566667,-0.018511309
3743,12,12/7/2016 10:56,-1.1,8.37,0.013454545,50.4,-0.072727273,136.0,-0.911515152,,,30.75452941,0.012839367,16.14647059,-0.004229593
3744,12,12/7/2016 11:42,-0.9,8.725,-0.001621622,50.375,-0.000900901,156.875,-0.552252252,,,31.05802174,-0.008941412,16.00732609,-0.001286031
3745,12,12/7/2016 13:50,0.7,8.241666667,-0.009995394,54.66666667,0.139659143,116.5833333,0.772086596,,,30.87701667,0.133759461,14.26036667,0.096225952
3746,12,12/7/2016 14:50,-0.1,7.990909091,-0.004140127,53.54545455,0.015796178,76.18181818,-1.067643312,,,33.20076667,-0.068195332,15.67288333,-0.00230778
3747,12,12/7/2016 15:50,-0.7,8.109090909,0.009443726,57.90909091,-0.040362225,42.18181818,-1.00931436,,,31.87835,-0.008229758,15.62,-2.26e-16
3748,12,12/7/2016 17:08,-1.2,8.236363636,0.003658211,64.54545455,0.043124166,6.818181818,-0.334045394,,,31.869,-0.052832731,15.6095,-0.000875243
3749,12,12/7/2016 17:50,-0.4,8.95,0.009681529,66.0,-0.07133758,0.0,0.0,,,30.33169048,-0.036244146,15.73585714,0.014350863
3750,12,12/7/2016 18:50,0.0,8.18,-0.014705295,69.9,0.251148851,0.0,0.0,,,29.68235,0.018980356,15.9702,-0.001481523
3751,12,12/7/2016 19:50,0.4,7.581818182,-0.016267516,77.45454545,0.215414013,0.0,0.0,,,30.51996667,-0.00679561,15.8574,-0.002121589
3752,12,12/7/2016 20:53,0.3,7.158333333,-6.99e-05,85.41666667,0.09020979,0.0,0.0,,,30.48246667,-0.007021339,15.59761667,-0.008563407
3753,12,12/7/2016 21:46,-1.5,6.490909091,-0.019818182,90.27272727,0.038181818,0.0,0.0,,,30.0390566,0.004047976,15.32050943,-0.003525238
3754,12,12/8/2016 9:45,-1.8,9.883333333,-0.001787195,97.0,-9.66e-16,33.33333333,0.295532013,97.2027972,0.275168585,30.40439216,0.031097104,15.29663462,0.026781909
3755,12,12/8/2016 11:42,-0.8,11.72727273,0.004424321,98.0,-7.56e-16,61.27272727,-0.009831824,105.8569842,0.010702592,,,,
3756,12,12/8/2016 12:00,-0.6,11.95,0.008,98.0,0.0,62.25,-1.02,102.4898148,-0.353555116,,,,
3757,12,12/8/2016 13:15,-0.3,12.37692308,0.007142857,98.0,3.38e-16,51.84615385,-0.458241758,104.8045176,0.204152128,,,,
3758,12,12/8/2016 14:50,-0.1,12.98461538,0.007582418,98.0,3.38e-16,79.76923077,0.961538462,101.8929961,-0.040960324,,,,
3759,12,12/8/2016 15:50,-0.7,13.3,0.006909091,97.45454545,-0.010909091,58.27272727,-0.574545455,102.6015647,-0.103025384,,,,
3760,12,12/8/2016 19:50,1.1,12.99230769,-0.00043956,97.92307692,0.006593407,0.0,0.0,,,32.19448333,-0.045599083,,
3762,12,12/9/2016 10:02,0.3,13.16666667,-0.004615385,96.58333333,0.03006993,32.75,0.733566434,73.23049153,0.10447926,32.81943333,0.022418616,,
3763,12,12/9/2016 10:48,-0.2,13.28888889,0.012333333,97.66666667,0.026666667,115.1111111,3.106666667,66.23913043,-0.087617748,33.65545652,-0.015495961,,
3765,12,12/9/2016 14:18,0.4,14.81666667,0.004335664,88.33333333,-0.057342657,109.5833333,-1.30979021,,,34.28515,-0.005878994,18.64083333,-0.001856849
3766,12,12/9/2016 15:50,0.4,14.67272727,-0.010215285,90.0,0.065123789,37.36363636,-0.419913886,,,32.8278,-0.006100361,18.96451667,0.00604404
3767,12,12/9/2016 16:50,0.5,14.05454545,-0.008363636,93.18181818,-0.014545455,24.36363636,-0.412727273,,,33.50045,0.000715782,19.21478333,0.00305421
3768,12,12/9/2016 17:50,0.4,14.13333333,0.003916084,92.0,-1.51e-15,0.0,0.0,,,33.09188333,-0.011716949,19.3861,0.002419172
3769,12,12/9/2016 19:31,0.9,14.2,-1.15e-16,92.0,9.21e-16,0.0,0.0,,,33.01703333,0.014117811,19.502,2.71e-16
3770,12,12/9/2016 19:52,0.3,14.2,-2.13e-16,92.0,0.0,0.0,0.0,,,33.13095238,0.007375325,19.457,0.003681818
3771,12,12/9/2016 23:17,0.4,13.90833333,-0.009160839,93.66666667,0.065734266,0.0,0.0,,,33.31331667,-0.006348791,19.564,-1.35e-16
3772,12,12/10/2016 0:02,0.3,13.71111111,-0.000333333,96.0,0.0,0.0,0.0,,,32.97926667,-0.009775494,19.564,3.45e-16
3774,12,12/10/2016 11:46,1.7,14.1,5.02e-16,99.0,4.02e-15,12.0,5.02e-16,148.4271357,-2.300630251,32.4316,0.065090909,16.5335,0.609509091
3775,12,12/10/2016 11:55,0.7,14.1,5.02e-16,99.0,4.02e-15,11.0,5.02e-16,121.1592593,-0.674730252,32.89333333,0.02905,17.895,-0.174283333
3776,12,12/10/2016 13:26,-0.2,14.16363636,0.002199224,99.0,-3.6e-16,12.27272727,-0.034282018,105.8642597,-0.049519815,32.27766667,-0.044858961,17.52238333,0.007272381
3777,12,12/10/2016 13:52,-0.5,14.2,0.0,99.0,0.0,17.8,-0.04,110.8301282,-0.033816108,30.83892308,0.032900513,17.93923077,0.013751795
3778,12,12/10/2016 16:52,-0.5,13.03333333,-0.012447552,99.0,-3.79e-16,1.666666667,-0.121678322,102.5715874,-0.103065827,31.68186667,-0.012119589,19.08771667,0.003593693
3779,12,12/10/2016 19:52,-0.4,11.18181818,-0.022587322,98.90909091,-0.0076326,0.0,0.0,103.4238471,-0.053729628,32.10615,0.020140622,19.502,2.71e-16
3780,12,12/10/2016 21:50,-0.3,10.05833333,0.003058161,94.41666667,-0.09249531,0.0,0.0,98.38491511,0.023317473,31.44046667,-0.003863073,19.4747,-0.001536927
3781,12,12/10/2016 23:07,-0.5,10.09166667,0.005804196,88.66666667,-0.124475524,0.0,0.0,99.14468203,0.024800286,30.9755,-0.021463684,19.32555,-0.002189858
3782,12,12/10/2016 23:58,-0.3,10.54,0.005090909,87.4,0.087272727,0.0,0.0,96.14542484,-0.083483297,31.41535294,0.010167602,19.19731373,-0.002790317
3784,12,12/11/2016 11:42,-0.4,9.211111111,0.008794118,81.11111111,-0.028529412,184.6666667,1.499117647,113.4139711,-0.416847943,31.68126923,0.069549987,15.99398077,0.074485486
3785,12,12/11/2016 14:13,-1.1,9.88,0.000722022,80.7,-0.031046931,138.1,-1.506859206,115.2835324,-0.059375357,32.12895,-0.0318394,15.99948333,0.002762962
3786,12,12/11/2016 14:49,-0.9,9.833333333,0.004,78.33333333,-0.054285714,91.66666667,-1.008571429,113.8449074,0.149556681,,,16.15027778,0.002577349
3787,12,12/11/2016 15:56,-0.4,9.644444444,-0.005,80.77777778,0.056666667,42.88888889,-0.658333333,114.5912247,-0.103262759,,,16.26698333,0.002620589
3788,12,12/11/2016 16:29,-0.8,9.38,-0.010540541,81.4,0.048648649,15.6,-0.521621622,106.9318182,-0.158673135,,,16.39390909,0.002653075
3789,12,12/11/2016 16:50,-1.1,9.22,0.004,82.0,0.0,1.0,-0.2,100.6619048,0.413657533,,,16.434,4.23e-16
3790,12,12/11/2016 18:50,-0.5,8.830769231,0.000989011,82.92307692,-0.027472527,0.0,0.0,105.8383782,-0.084989394,,,16.63746667,0.001462351
3791,12,12/11/2016 20:50,-0.5,8.858333333,-0.004685315,82.08333333,0.002097902,0.0,0.0,102.0687814,-0.176017993,,,16.7344,0.000311587
3792,12,12/11/2016 21:07,0.4,8.8,-3.08e-16,83.0,0.2,0.0,0.0,100.6784314,-0.426868583,,,16.747,2.87e-16
3793,12,12/11/2016 21:56,-0.9,8.68,-0.000727273,82.6,-0.099393939,0.0,0.0,102.91154,0.254555153,,,16.70071429,-0.001215
3794,12,12/11/2016 22:02,-1.3,8.7,,81.0,,0.0,,106.4916667,-0.708269354,,,16.684,0.0
3795,12,12/13/2016 14:31,0.8,12.64166667,-0.024265734,76.66666667,0.102097902,83.33333333,0.131468531,109.5275524,0.298785503,31.7638,0.035940984,16.68263333,0.047254348
3796,12,12/13/2016 15:22,-0.5,12.15,-0.003333333,79.625,0.043333333,82.375,-0.146666667,99.66928105,-0.188882602,33.54284314,-0.011941719,17.54996078,0.000172398
3797,12,12/13/2016 20:21,-0.8,11.16666667,-0.002517483,92.0,0.062937063,0.0,0.0,,,33.99513333,-0.052859794,17.42328333,0.001862656
3798,12,12/13/2016 23:22,0.6,11.64166667,0.009020979,95.33333333,-0.018181818,0.0,0.0,,,29.8832,0.003100583,18.55985,0.000299333
3799,12,12/14/2016 2:37,-0.3,12.3,0.000699301,94.75,-0.011888112,0.0,0.0,,,33.28311667,-0.012117672,18.4128,8.05e-05
3800,12,12/14/2016 11:05,-0.3,13.41538462,0.022307692,93.53846154,-0.08021978,165.7692308,1.081318681,,,32.16705,0.05520264,18.89763333,0.149325479
3801,12,12/14/2016 12:32,0.3,14.40909091,-0.002603471,88.0,0.029372497,148.0,-0.444993324,109.6553525,0.731922975,33.12925,-0.020420144,19.89441667,-0.031465324
3802,12,12/14/2016 13:14,-0.5,14.35,0.006666667,89.5,-0.061904762,137.0,-3.428571429,110.4966256,0.004393762,32.96314286,0.004815331,18.08447619,-0.002207114
3803,12,12/14/2016 15:06,-0.4,13.41666667,0.008951049,95.08333333,-0.058041958,46.5,-0.391608392,97.2266147,-0.158766211,31.79206667,-0.019851625,18.4188,0.00467302
3804,12,12/14/2016 16:10,-1.0,13.75384615,0.000769231,92.38461538,-0.013186813,19.30769231,-0.357142857,88.1526286,-0.081675211,30.82776667,-0.010864962,18.61276667,0.002319366
3805,12,12/14/2016 18:42,-1.2,12.90909091,0.011398496,95.72727273,-0.073984962,0.0,0.0,,,31.66415,-0.003180189,18.94955,0.000169797
3806,12,12/14/2016 19:32,0.7,13.47,0.005454545,91.4,-0.041212121,0.0,0.0,,,30.59314,-0.027141945,18.99848,-8.47e-05
3807,12,12/14/2016 19:53,-0.1,13.625,0.006,89.25,-0.06,0.0,0.0,,,31.35109524,0.082202597,19.016,0.003190909
3808,12,12/14/2016 22:00,-0.4,13.40769231,0.005494505,89.69230769,-0.053846154,0.0,0.0,,,30.11306667,0.002477244,19.022,-0.00100828
3809,12,12/14/2016 23:34,-0.6,13.57272727,-0.002082777,87.81818182,0.005206943,0.0,0.0,,,30.394,-0.018089692,19.0031,-0.000112031
3810,12,12/15/2016 1:47,0.2,13.30909091,-0.008331108,89.36363636,0.061815754,0.0,0.0,,,31.56525,-0.024898277,19.189,2.71e-16
3811,12,12/15/2016 15:05,-1.0,13.14615385,-0.002087912,96.30769231,0.017582418,13.61538462,-0.175824176,,,29.93623333,0.009592331,17.83356667,0.00227691
3812,12,12/15/2016 16:30,-0.9,13.13846154,-0.002197802,96.69230769,0.01978022,0.923076923,-0.046153846,,,31.01401667,-0.02308444,17.95973333,0.001419505
3813,12,12/15/2016 18:47,0.3,13.24166667,-0.001048951,97.83333333,-0.013986014,0.0,0.0,,,31.54453333,0.036386885,18.11765,0.000628425
3814,12,12/15/2016 19:16,-0.4,13.18333333,-0.001714286,97.83333333,0.028571429,0.0,0.0,,,32.57272414,0.02299803,18.17417241,0.002015764
3815,12,12/15/2016 20:45,0.3,11.91666667,-0.044174287,97.58333333,-0.011726735,0.0,0.0,,,31.50608333,-0.009863545,18.2353,0.001071298
3816,12,12/15/2016 22:26,-0.8,9.933333333,-0.024895105,98.0,3.79e-16,0.0,0.0,,,30.31391667,-0.000381801,18.1705,-0.00147741
3817,12,12/15/2016 23:49,-0.5,8.666666667,-0.003356643,94.75,-0.097202797,0.0,0.0,,,29.97053333,-0.026802723,17.90861667,-0.003675382
3818,12,12/16/2016 11:37,-0.9,9.516666667,0.012307692,57.25,-0.086013986,107.1666667,-1.4,,,31.38116667,-0.046199833,15.65811667,0.026709336
3819,12,12/16/2016 12:17,-1.6,10.12857143,0.013571429,51.85714286,0.021428571,94.42857143,-1.085714286,,,28.9892,-0.040085553,16.379175,0.005056942
3820,12,12/16/2016 14:02,-1.0,11.00909091,0.003711615,54.54545455,0.050867824,315.4545455,4.290387183,,,27.75363333,-0.010625007,16.87238333,0.005222312
3822,12,12/16/2016 17:04,-0.2,9.918181818,-0.027452229,61.63636364,0.104840764,27.81818182,-1.278089172,,,31.2033,-0.049172492,18.81106667,-0.00802234
3823,12,12/16/2016 19:34,-0.4,7.591666667,-0.006083916,70.25,-0.038461538,0.0,0.0,,,30.64356667,0.051882967,17.91175,-0.004492053
3824,12,12/16/2016 22:17,-1.6,6.308333333,-0.004125874,71.5,-0.006993007,0.0,0.0,,,29.17238333,-0.017338288,17.16666667,-0.005892081
3825,12,12/16/2016 23:14,-1.2,5.872727273,-0.012181818,72.90909091,0.058181818,0.0,0.0,,,28.06152632,-0.016055159,16.82835088,-0.005601115
3826,12,12/17/2016 0:13,-0.7,5.309090909,-0.004810659,75.0,-3.77e-16,0.0,0.0,,,27.58286441,0.002860549,16.78838983,0.003338399
3827,12,12/17/2016 11:47,-0.7,8.008333333,0.021468531,50.91666667,0.000699301,123.5,-1.356643357,,,29.98508475,0.082076351,18.30940678,0.013415815
3828,12,12/17/2016 13:17,-1.0,9.266666667,0.00195,45.77777778,0.15475,358.0,6.50475,,,30.86848333,-0.015695388,15.87318333,0.000695221
3829,12,12/17/2016 13:51,-0.4,9.2,0.007857143,49.83333333,0.014285714,274.3333333,14.72142857,,,30.12170588,-0.028471505,15.92732353,0.001723911
3830,12,12/17/2016 16:04,-0.3,9.366666667,-0.003216783,52.83333333,0.012587413,177.0,-3.359440559,,,29.94868333,-0.02563676,14.93113333,-0.067547763
3831,12,12/17/2016 16:57,0.8,8.654545455,-0.022,55.27272727,0.061818182,30.09090909,-1.267272727,,,31.89141509,0.002351959,15.22833962,0.021223835
3832,12,12/17/2016 23:24,-1.2,5.541666667,-0.007762238,73.58333333,-0.016083916,0.0,0.0,,,26.242,-0.336633176,15.867,-0.025011559
3833,12,12/18/2016 9:46,-1.7,4.233333333,0.025034965,57.16666667,0.039160839,35.33333333,0.422377622,,,32.84525,-0.055622534,11.0752,0.022181995
3834,12,12/18/2016 11:52,-0.2,8.190909091,0.009636364,43.63636364,-0.030909091,108.0,-1.961818182,,,31.32285,0.064272492,13.37885,0.069776021
3835,12,12/18/2016 12:30,-0.9,8.8625,0.010238095,41.625,-0.064285714,69.75,-0.59047619,,,32.81597368,-0.065057556,14.87110526,-0.001002736
3836,12,12/18/2016 14:19,-0.9,10.28,0.028451548,40.7,0.004195804,301.2,6.744455544,,,30.11721667,0.0259788,15.20085,0.006364518
3837,12,12/18/2016 15:53,-0.4,10.79090909,-0.002726115,38.36363636,0.033375796,218.3636364,-3.417961783,,,31.11913333,-0.006147152,15.86373333,0.010692415
3838,12,12/18/2016 19:10,-1.1,7.525,-0.004108818,47.33333333,0.056660413,0.0,0.0,,,31.02746667,-0.005069575,17.01631667,-0.006180578
3839,12,12/18/2016 21:15,-1.4,7.133333333,-0.007887324,49.77777778,0.036619718,0.0,0.0,,,30.62081667,-0.025862545,16.42031667,-0.011147958
3840,12,12/18/2016 23:00,-0.2,7.275,0.008724203,46.66666667,-0.060412758,0.0,0.0,,,30.06623333,0.008079911,16.95368333,-0.013224812
3841,12,12/19/2016 1:17,-1.4,5.95,-0.010769231,54.33333333,0.016783217,0.0,0.0,,,29.60001667,-0.048787302,14.96786667,-0.039783218
3842,12,12/19/2016 11:47,-1.1,9.133333333,0.023636364,47.66666667,-0.036363636,123.5,-0.972027972,,,33.36321667,-0.017458711,12.37836667,0.007033454
