,ID,Vote_time,therm_sens,mean.Temperature_60,grad.Temperature_60,mean.Humidity_60,grad.Humidity_60,mean.Solar_60,grad.Solar_60,mean.hr_60,grad.hr_60,mean.WristT_60,grad.WristT_60,mean.PantT_60,grad.PantT_60
928,1,11/29/2016 13:03,-0.3,13.28888889,0.004921466,56.33333333,0.021989529,247.7777778,7.079319372,76.23194562,0.310593291,33.2095082,-0.015790587,24.60180328,-0.119203067
929,1,11/29/2016 14:05,0.3,14.17777778,0.019214953,56.77777778,-0.029906542,289.8888889,0.027102804,72.75201333,0.108143845,34.19704918,0.021322581,24.5857377,0.018732417
930,1,11/29/2016 14:59,0.3,14.5375,-0.017089679,55.5,0.104230118,246.25,-0.814213198,74.05740741,-0.165839911,34.67611111,0.009980179,24.50037037,0.004392605
931,1,11/29/2016 18:51,-1.2,10.83333333,0.003518519,61.77777778,-0.05,0.0,0.0,,,27.08786885,-0.012128503,18.55295082,-0.091931253
932,1,11/29/2016 19:59,-0.6,11.26666667,-0.003916084,60.41666667,-0.003496503,0.0,0.0,,,28.36803279,0.19552935,19.10836066,0.157360656
933,1,11/29/2016 21:09,-0.4,11.26666667,0.002237762,58.0,0.01958042,0.0,0.0,,,29.7842623,-0.112861978,17.97803279,-0.192789001
934,1,11/29/2016 21:58,0.5,10.98888889,-0.003516129,61.33333333,0.021290323,0.0,0.0,,,31.51469388,0.106626531,26.45571429,0.1055
935,1,11/29/2016 22:10,0.6,10.8,-0.02,62.66666667,0.1,0.0,0.0,,,32.72416667,-0.022902098,22.32166667,-0.343776224
936,1,11/29/2016 23:08,-0.8,10.58888889,-0.012,65.11111111,0.02,0.0,0.0,69.24313187,-0.327466137,31.13931034,0.041414378,17.81241379,0.129193147
937,1,11/30/2016 8:37,-0.7,9.575,-0.006083916,84.58333333,-0.060839161,21.33333333,0.570629371,,,32.08147541,-0.071151772,15.35278689,0.001538868
938,1,11/30/2016 10:07,0.5,9.281818182,0.021639098,89.36363636,0.068421053,107.6363636,1.440150376,,,24.18377049,0.351871497,16.47278689,0.113195135
939,1,11/30/2016 10:59,-0.5,9.74,-0.002909091,89.7,0.03030303,143.9,0.52,90.42181392,-0.5531149,32.71901961,0.066907918,23.55568627,0.011917935
940,1,11/30/2016 11:59,-0.5,9.572727273,0.00318797,92.45454545,0.038947368,102.6363636,-1.182105263,78.00722222,-0.033137703,33.90766667,0.003987774,24.466,-0.018455682
941,1,11/30/2016 12:59,-0.6,9.733333333,0.007413793,94.33333333,0.029310345,122.4444444,-0.059195402,73.53833333,0.05051488,33.80166667,-0.015035288,24.6485,0.001882467
942,1,11/30/2016 14:06,0.2,10.59090909,0.008451128,92.09090909,-0.082857143,121.4545455,-1.486165414,83.6517634,0.148637702,34.24360656,0.017083554,28.5004918,0.063877314
943,1,11/30/2016 14:59,0.4,11.3125,0.014555354,84.5,-0.184392015,98.625,-1.37168784,86.85408805,0.180029349,34.14188679,-0.024812127,24.32679245,0.005682954
944,1,11/30/2016 15:59,0.4,10.92727273,-0.002763685,83.0,-0.00293725,44.45454545,-0.53070761,81.95222222,-0.019644508,34.51416667,0.009082801,25.16783333,-0.024029175
945,1,11/30/2016 16:19,-1.0,11.0,0.016,83.25,0.02,52.5,-1.72,75.85583333,-0.26649706,34.4735,-0.018759398,25.2535,-0.07387218
946,1,11/30/2016 17:59,-0.4,9.5,-0.011976048,85.2,0.031137725,0.0,0.0,64.72729797,-0.04815565,31.08245902,-0.06459175,22.79147541,0.026325754
947,1,11/30/2016 18:59,0.3,9.277777778,0.00434322,86.88888889,-0.005932203,0.0,0.0,74.74907116,-0.121799517,31.6215,0.069333426,20.28333333,-0.02859461
948,1,11/30/2016 19:56,0.5,9.133333333,-0.008531469,86.08333333,0.01048951,0.0,0.0,79.21169591,-0.286845802,32.33438596,0.026608763,20.30263158,0.022103967
949,1,11/30/2016 20:10,-0.5,8.8,5.02e-16,86.0,0.0,0.0,0.0,71.68928571,0.478950509,33.4,-0.092747253,20.65357143,-0.003802198
950,1,11/30/2016 20:59,-0.6,8.855555556,0.003333333,85.0,-0.06,0.0,0.0,72.42755102,0.010567834,33.94632653,0.008464286,23.19020408,0.008213265
951,1,11/30/2016 22:00,-0.5,9.081818182,0.00024055,82.36363636,-0.047651775,0.0,0.0,85.16662038,0.489701747,31.84229508,-0.103468006,18.39754098,-0.265234268
952,1,12/1/2016 7:54,-1.5,8.933333333,-0.007857143,58.33333333,-0.021428571,6.0,0.2,67.88066686,-0.140585853,32.69590164,-0.006904812,16.11442623,-0.003809096
953,1,12/1/2016 9:09,0.7,8.9,0.005479452,64.0,0.102739726,28.8,0.154794521,114.9007884,1.882145217,25.61721311,-0.018267583,15.20508197,-0.037163934
955,1,12/1/2016 13:59,0.2,14.68333333,0.015244755,40.33333333,-0.016783217,268.1666667,2.239160839,73.89879086,0.163826461,34.86616667,0.052786607,25.76783333,0.065945263
956,1,12/1/2016 14:59,-0.2,13.91,-0.0185,51.0,0.133333333,272.4,-1.2,81.32,-0.162892235,33.855,0.027533204,25.77416667,0.062727702
957,1,12/1/2016 17:12,-0.3,12.55454545,-0.027636364,61.81818182,0.067272727,10.27272727,-0.64,67.4326576,-0.017378432,33.55606557,0.00694606,24.49147541,-0.029625595
958,1,12/1/2016 17:59,-0.3,11.72222222,-0.001,58.22222222,-0.136666667,0.0,0.0,68.72198582,0.004363998,32.90638298,-0.023595051,23.8693617,-0.068599676
959,1,12/1/2016 19:01,-0.6,11.59090909,-0.008821879,58.72727273,0.11486676,0.0,0.0,68.34434879,-0.073583052,31.22590164,-0.038522475,23.87967213,0.013389212
960,1,12/1/2016 20:29,-0.7,11.07272727,-0.007984962,59.0,0.122406015,0.0,0.0,65.01749514,-0.046209001,34.04327869,0.039307245,23.95803279,-0.004674246
961,1,12/1/2016 21:12,-1.0,10.61111111,-0.013666667,60.22222222,-0.056666667,0.0,0.0,90.3488024,1.578466421,31.41348837,-0.159787073,17.01232558,-0.055520991
962,1,12/2/2016 8:59,-0.3,9.575,0.01951049,44.41666667,-0.1,25.25,0.301398601,115.3550447,-4.886804797,19.74606557,0.242270756,15.77885246,0.001528292
963,1,12/2/2016 10:36,-0.4,11.79090909,0.025021038,40.63636364,-0.07601683,149.9090909,2.306732118,95.73396279,0.287058179,33.6595082,-0.024845056,23.64131148,-0.089370703
964,1,12/2/2016 10:59,0.5,12.925,0.026,38.25,-0.14,47.75,-0.06,87.83768116,-0.328494734,33.57956522,0.196077075,25.5226087,0.146482213
965,1,12/2/2016 11:59,0.3,14.05,0.024604966,34.8,-0.077050414,121.8,-4.206471031,78.58888889,-0.069354666,34.142,-0.002307863,25.893,0.016674076
966,1,12/2/2016 13:17,-0.5,15.38,0.008730159,34.2,-0.03968254,315.3,-2.457142857,88.12899576,0.322573984,32.05833333,-0.063543145,22.29934426,-0.057579059
967,1,12/2/2016 14:09,0.4,15.83,0.014181818,32.7,-0.052121212,327.8,-1.066666667,77.58659832,-0.199879329,33.67865385,0.030469137,26.14137255,0.046586714
968,1,12/2/2016 15:07,-0.6,16.57272727,0.011954887,31.81818182,-0.012932331,278.0909091,-1.505413534,87.16621984,0.199061002,33.89310345,-0.004338491,22.93172414,-0.076681534
969,1,12/2/2016 16:13,0.4,16.9,-0.011468531,29.5,-0.01958042,140.5833333,-3.341958042,78.26304481,0.072633527,33.22918033,-0.029400317,25.11918033,-0.015090957
970,1,12/2/2016 16:59,-0.5,15.78888889,-0.044333333,30.44444444,0.043333333,17.22222222,-0.996666667,78.60108696,-0.115252149,33.43891304,0.008613629,24.53,0.004915202
971,1,12/2/2016 17:55,0.2,13.85454545,-0.020750323,33.0,0.054075032,0.0,0.0,74.24285714,0.050573946,33.48821429,-0.009082707,25.40142857,0.097026658
972,1,12/2/2016 19:01,-1.3,13.14166667,-0.005664336,35.33333333,-0.002797203,0.0,0.0,94.42857143,0.055940679,29.64245902,-0.036492332,17.21967213,0.101433104
973,1,12/2/2016 20:59,-0.2,12.75,0.005734266,36.66666667,-0.013986014,0.0,0.0,,,29.86409836,0.04149339,22.05409836,-0.126177155
974,1,12/2/2016 23:20,-0.5,12.76923077,0.00021978,36.15384615,-0.018681319,0.0,0.0,,,30.4842623,0.034114225,17.87557377,-0.015839767
975,1,12/3/2016 9:51,-0.5,11.125,0.035314685,53.66666667,-0.117482517,55.41666667,1.858041958,96.06951872,-0.189934103,28.44557377,0.271105235,18.12327869,0.184828133
976,1,12/3/2016 11:08,-0.4,13.24545455,0.019428571,53.72727273,0.078947368,128.6363636,1.248270677,93.98222716,0.205370848,33.50852459,-0.050342676,22.84196721,-0.062751454
977,1,12/3/2016 13:15,0.6,14.99166667,0.021277213,54.08333333,0.07053701,227.5833333,0.404354136,84.12246598,0.065199237,32.29196721,-0.048235325,22.09737705,0.021038604
978,1,12/3/2016 13:33,0.5,15.7,0.02,51.5,-0.1,333.0,13.8,94.48425926,0.403084193,32.68055556,-0.03375645,19.91277778,-0.296501548
979,1,12/3/2016 14:00,0.9,16.3,0.010285714,47.5,-0.017142857,350.3333333,-10.86857143,81.60897436,-0.052361385,34.49730769,0.126622222,23.90346154,-0.001883761
981,1,12/3/2016 18:26,-0.5,12.63333333,0.003216783,65.0,-0.046153846,0.0,0.0,,,18.72885246,-0.034716023,18.40836066,-0.002666843
982,1,12/3/2016 20:01,0.2,12.8,1.37e-16,68.45454545,0.052229299,0.0,0.0,94.02146286,-0.476907178,28.43786885,0.296259122,18.59,0.013054997
983,1,12/3/2016 20:59,0.2,13.11111111,0.023882353,67.33333333,-0.019411765,0.0,0.0,95.98908046,0.98337428,31.49568966,-0.094419699,15.22206897,-0.068476422
984,1,12/3/2016 21:59,0.6,12.90833333,-0.01993007,67.33333333,0.114685315,0.0,0.0,77.72777778,-0.15234833,33.888,0.00290803,24.88033333,0.085295916
985,1,12/4/2016 10:11,-0.6,11.01666667,0.027412587,81.41666667,-0.088811189,85.66666667,2.114685315,,,16.49868852,0.089547329,16.56557377,0.007311475
986,1,12/4/2016 10:59,0.1,11.97777778,0.008,78.11111111,0.03,107.8888889,-0.93,,,32.038125,0.100161203,19.64583333,0.229278116
987,1,12/4/2016 12:06,0.7,13.43333333,0.020839161,74.08333333,-0.083216783,105.0,-0.047552448,,,34.19311475,-0.011305658,23.87540984,-0.036014807
988,1,12/4/2016 12:59,0.3,14.3,0.019151515,69.7,-0.117575758,254.5,5.014545455,,,34.16660377,0.026614256,24.52358491,0.061568295
989,1,12/4/2016 14:16,-0.5,13.92727273,-0.02598878,67.09090909,0.052734923,195.0909091,-1.372791024,,,33.45967213,-0.039536753,23.82688525,-0.103837652
990,1,12/4/2016 14:59,0.4,13.8875,0.020714286,70.0,0.047619048,179.375,1.983333333,,,33.04953488,0.032265177,23.2872093,0.050080036
991,1,12/4/2016 15:59,0.1,13.62727273,-0.029042691,74.54545455,0.144890039,113.5454545,-3.944890039,,,34.24916667,0.016282023,24.13116667,0.049792998
993,1,12/4/2016 19:01,-0.7,12.13333333,-0.002797203,84.33333333,0.083916084,0.0,0.0,,,27.25131148,0.046470122,18.00901639,0.022607615
994,1,12/4/2016 20:59,0.3,11.45454545,-0.005046729,88.72727273,0.031108144,0.0,0.0,78.2713615,0.125474879,31.09360656,0.071118456,24.02983607,0.374473823
995,1,12/4/2016 21:59,0.4,11.46,0.008141593,88.6,-0.05280236,0.0,0.0,75.51,-0.098827955,32.83866667,-0.007660461,25.17333333,0.009235343
996,1,12/4/2016 22:59,-0.4,11.44166667,-0.00972028,88.25,0.037062937,0.0,0.0,72.56176155,-0.234284841,31.65866667,-0.038120589,23.07616667,-0.057658516
997,1,12/5/2016 8:59,-0.3,9.3,0.010672704,92.36363636,-0.031953428,64.09090909,0.9614489,,,22.16508197,0.299827604,16.77639344,-0.014221047
998,1,12/5/2016 10:59,-0.5,9.418181818,0.003490446,89.90909091,-0.042675159,142.5454545,0.725477707,83.91798822,-0.424463286,33.59538462,0.048254077,24.22836735,-0.061245918
999,1,12/5/2016 13:58,0.8,10.95,-0.007837838,85.25,0.037837838,154.5,-0.189189189,,,33.21327869,0.049648334,22.44868852,0.050716023
1000,1,12/5/2016 14:58,-0.3,11.17,0.006181818,84.5,-0.034545455,127.0,-0.974545455,,,34.46533333,-0.004839678,23.01066667,0.033200333
1001,1,12/5/2016 16:27,-0.2,10.52222222,-0.009739583,86.22222222,0.036979167,32.55555556,-0.748958333,,,33.45590164,-0.00389688,23.43245902,-0.03002697
1002,1,12/5/2016 17:24,-0.4,10.1,-0.006428571,88.22222222,0.035714286,3.666666667,-0.256403941,,,31.72473684,-0.052621208,20.82105263,-0.03843272
1003,1,12/5/2016 18:59,-0.2,9.725,-0.003846154,87.25,-0.021678322,0.0,0.0,90.59389269,-0.012346391,27.78278689,-0.012091486,18.37409836,0.039371232
1005,1,12/5/2016 20:59,-0.5,9.633333333,0.003216783,89.5,0.034965035,0.0,0.0,98.30369557,-0.476287701,30.67066667,0.035493748,15.8635,0.084439844
1006,1,12/5/2016 21:59,-0.5,9.555555556,-0.003638743,88.0,-0.047120419,0.0,0.0,,,32.83416667,-0.001797444,21.3555,-0.036288691
1007,1,12/5/2016 22:59,-0.5,9.190909091,-0.008421053,87.09090909,-0.005112782,0.0,0.0,,,32.276,-0.034209503,24.087,0.099818839
1008,1,12/6/2016 9:39,-0.5,7.191666667,0.00972028,69.5,0.046153846,65.66666667,0.584615385,89.29066986,-0.28365125,27.16934426,0.099529878,17.15098361,0.072826547
1009,1,12/6/2016 12:41,0.4,10.53333333,0.010769231,64.58333333,-0.03006993,156.25,2.344755245,73.79172452,-0.069089822,33.90737705,-0.001710206,25.85295082,-0.062151772
1010,1,12/6/2016 15:10,-0.5,12.0,0.015384615,60.83333333,-0.11048951,273.8333333,-1.036363636,73.45765065,-0.00922549,34.17180328,0.008762559,28.57983607,-0.062743522
1011,1,12/6/2016 16:08,0.3,11.51111111,-0.018807339,59.77777778,0.064449541,107.4444444,-1.875229358,85.82643678,0.346337175,32.45931034,-0.061342397,21.55793103,-0.14292965
1012,1,12/6/2016 16:59,-0.3,10.65555556,-0.037290323,65.66666667,0.173225806,26.22222222,-1.892258065,74.10098039,-0.058724516,33.69509804,-0.003107692,22.66843137,-0.009574661
1013,1,12/6/2016 18:00,-0.5,9.076923077,-0.02043956,73.84615385,0.102197802,0.0,0.0,74.72535407,0.008587195,32.98508197,-0.017983607,23.17147541,-0.033821259
1014,1,12/6/2016 20:05,0.4,7.733333333,-0.006491557,78.91666667,0.019324578,0.0,0.0,71.69841711,0.232874004,33.00868852,0.020371232,24.08770492,-0.074359069
1015,1,12/6/2016 21:04,-0.7,7.56,-0.006353646,78.3,0.004195804,0.0,0.0,67.39435199,-0.19787563,33.30050847,-0.000899474,16.93254237,0.081087084
1016,1,12/6/2016 22:00,-0.5,7.354545455,9.35e-05,78.63636364,-0.004539386,0.0,0.0,,,33.82357143,0.064776487,18.27214286,-0.06138756
1017,1,12/6/2016 23:00,-0.1,7.175,6.99e-05,79.25,-0.072027972,0.0,0.0,,,32.36166667,0.017714365,17.833,0.025474298
1018,1,12/7/2016 9:03,-0.6,6.58,0.01,65.0,-0.101731602,25.0,0.24025974,100.4613402,-0.948459939,27.47622951,0.209202538,17.37836066,0.208599154
1019,1,12/7/2016 9:46,0.3,6.775,0.012857143,61.875,-0.321428571,79.75,-0.2,82.67015504,-0.18640024,33.73232558,0.031588644,25.5927907,-0.049350649
1020,1,12/7/2016 10:09,0.4,7.5,0.04,55.0,-0.44,137.5,1.88,77.01376812,-0.104330758,33.76217391,-0.006620553,23.82304348,-0.023083004
1021,1,12/7/2016 10:59,0.2,8.37,0.013454545,50.4,-0.072727273,136.0,-0.911515152,75.97166667,-0.296842766,33.4704,-0.006030252,23.607,0.040529652
1022,1,12/7/2016 11:59,-0.5,8.7,-0.002522293,49.72727273,-0.042929936,155.4545455,-0.259617834,69.93055556,-0.142541076,32.32533333,-0.012994721,23.09566667,-0.00122923
1023,1,12/7/2016 15:59,-0.2,8.145454545,0.009158879,57.81818182,-0.030173565,37.63636364,-1.061949266,90.87969925,3.564032197,34.28245902,0.008580645,23.90196721,0.01838551
1024,1,12/7/2016 16:59,-0.4,8.19,-0.000952381,64.1,0.080952381,8.7,-0.34025974,,,34.2465,-0.006185885,23.50583333,0.002009725
1025,1,12/7/2016 19:04,-0.7,8.1,-0.008538163,70.81818182,0.186028461,0.0,0.0,,,30.80934426,-0.082090428,18.51,-0.156870968
1026,1,12/7/2016 19:59,-0.8,7.45,-0.01533517,79.0,0.236914601,0.0,0.0,,,33.00490909,0.030873016,21.75981818,0.056703463
1027,1,12/8/2016 8:05,-0.9,9.116666667,0.002689618,96.58333333,0.001183432,4.083333333,0.227756859,,,,,,
1028,1,12/8/2016 9:40,-0.8,9.858333333,-0.001557223,97.0,-9.7e-16,32.33333333,0.296810507,,,,,,
1029,1,12/8/2016 9:59,-0.4,10.3,0.06,97.66666667,0.1,45.66666667,1.3,,,,,,
1030,1,12/8/2016 10:59,-0.4,11.26666667,0.02041958,98.0,3.79e-16,67.33333333,0.085314685,75.18190989,0.051103303,,,,
1031,1,12/8/2016 14:01,-0.2,12.70909091,0.00635514,98.0,-7.93e-16,46.18181818,0.185847797,92.85448487,-0.449961968,,,,
1032,1,12/8/2016 15:59,0.3,13.33636364,0.008210526,97.36363636,-0.00887218,54.81818182,-0.800300752,89.36573174,0.093995406,,,,
1033,1,12/8/2016 17:00,-0.2,13.56923077,-0.001318681,97.0,3.38e-16,4.692307692,-0.228571429,79.08247709,-0.050553852,,,,
1034,1,12/8/2016 20:23,-0.4,13.00833333,0.001748252,98.0,3.79e-16,0.0,0.0,,,,,,
1035,1,12/8/2016 20:59,-0.2,13.08333333,0.001428571,98.0,-7.46e-16,0.0,0.0,,,,,,
1036,1,12/9/2016 7:59,-0.3,13.38181818,-0.007423231,94.90909091,0.036315087,0.454545455,0.038718291,91.47919144,0.006357258,,,,
1037,1,12/9/2016 8:59,-0.4,13.50833333,0.002307692,95.25,-0.018881119,32.83333333,0.825174825,90.07138889,-0.013726969,,,,
1038,1,12/9/2016 10:33,-0.4,13.14166667,0.003006993,97.25,0.017482517,65.0,1.541258741,85.4977707,-0.086658558,29.97909091,0.498057595,28.32384615,-0.483461538
1039,1,12/9/2016 10:59,-0.1,13.56,0.014,98.0,2.54e-15,145.8,-5.88,90.33404255,-1.873452618,33.09807692,0.059620513,24.03807692,0.358567521
1040,1,12/9/2016 11:13,0.2,13.73333333,-4.83e-13,98.0,-7.38e-15,132.0,1.9,76.225,-0.382820635,34.11428571,0.006549451,28.26142857,-0.237626374
1041,1,12/9/2016 11:59,0.6,13.78888889,0.006333333,97.0,-0.04,153.0,1.306666667,78.03297101,-0.023960015,34.17608696,0.001850139,26.76456522,0.019772433
1042,1,12/9/2016 13:13,0.2,14.34545455,0.012354463,91.45454545,-0.079948254,124.8181818,0.33622251,81.17883921,0.306288447,33.50147541,-0.041404548,23.26819672,-0.205889476
1043,1,12/9/2016 13:59,-0.5,14.775,0.005238095,88.875,-0.064285714,129.375,0.369047619,97.84684685,0.444882101,32.50195652,-0.042553808,19.86456522,0.021567068
1044,1,12/9/2016 15:59,-0.4,14.59,-0.011444184,90.8,0.053708041,32.5,-0.402029664,82.61856964,-0.203235106,32.86,0.025980434,22.8952459,0.028525119
1045,1,12/9/2016 23:10,-0.5,13.99230769,-0.010989011,93.07692308,0.08021978,0.0,0.0,100.373892,0.678340365,21.35409836,-0.016843998,22.73868852,-0.004115812
1046,1,12/10/2016 10:59,-0.3,14.125,0.003846154,99.0,-3.79e-16,19.25,0.052447552,86.23751891,-0.092201742,31.38229508,0.053364357,19.32360656,0.050927552
1047,1,12/10/2016 11:59,-0.5,14.15,-0.002374429,99.0,4.59e-16,12.5,-0.010958904,80.04472222,-0.150402118,32.53033333,-0.013540984,21.3705,0.028347041
1048,1,12/10/2016 16:59,-0.5,12.98333333,-0.012587413,99.0,-3.79e-16,1.083333333,-0.086013986,68.93196334,-0.031066159,33.93590164,-0.034371761,20.88327869,-0.003814913
1050,1,12/10/2016 20:59,-0.4,9.945454545,-0.001164295,98.27272727,-0.029754204,0.0,0.0,90.2599278,-0.202205307,33.00393443,0.019682179,20.53377049,0.002474881
1051,1,12/10/2016 23:47,-0.4,10.45,0.008951049,86.58333333,0.025874126,0.0,0.0,73.63617391,-0.105463108,31.62344262,-0.057930196,19.78180328,-0.009727657
1052,1,12/11/2016 11:00,-0.4,8.775,0.008881119,82.16666667,-0.030769231,133.5,0.68951049,84.81088587,-0.072596575,32.94590164,0.024498149,18.75065574,0.014291909
1053,1,12/11/2016 11:53,0.5,9.333333333,0.009666667,80.66666667,-0.023333333,196.1111111,0.686666667,78.24874214,-0.106623409,33.23641509,-0.017502016,19.44754717,0.011427995
1054,1,12/11/2016 12:00,0.3,9.6,5.02e-16,79.0,4.02e-15,205.5,-1.0,69.94285714,-0.793094875,33.40285714,-0.016071429,19.78,1.01e-15
1055,1,12/11/2016 12:58,-0.3,9.909090909,0.015090909,80.0,-0.003636364,205.1818182,0.581818182,79.26553856,0.293359884,32.15877193,-0.057545722,20.33964286,0.04084811
1056,1,12/11/2016 13:59,-0.3,9.94,-0.002326775,80.7,0.009751925,162.8,-0.724037639,,,33.5957377,-0.000485457,25.0425,-0.120295916
1057,1,12/11/2016 18:59,-0.6,8.833333333,0.002237762,82.66666667,-0.039160839,0.0,0.0,91.21080508,-0.077861427,34.53819672,0.000772078,23.03883333,0.072244235
1058,1,12/11/2016 19:59,-0.5,8.936363636,0.00275188,81.36363636,0.009323308,0.0,0.0,99.54532374,1.21498399,34.064,0.000910809,23.21616667,0.053200056
1059,1,12/11/2016 20:15,-0.1,8.95,-0.008,82.0,0.08,0.0,0.0,,,33.595,0.001764706,23.894375,0.062367647
1060,1,12/11/2016 20:59,-0.2,8.7875,0.000238095,82.25,-0.057142857,0.0,0.0,,,33.08431818,-0.020612403,23.80363636,-0.036214235
1061,1,12/11/2016 21:59,-0.3,8.7,-0.002097902,82.75,-0.069230769,0.0,0.0,,,33.29116667,-0.008294804,21.91066667,-0.027031953
1062,1,12/12/2016 10:57,-0.5,10.29090909,0.021578266,80.27272727,0.025743855,130.6363636,-0.635316947,94.25247665,1.147996101,31.23295082,0.021643046,18.8085,-0.012271464
1063,1,12/3/2016 13:34,0.5,,,,,,,85.05,-19.19699916,31.31,,21.4,
